,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-29,ODT2011-1,La Mancha,Major,Win,
+,11-06-29,ODT2011-1,Gladiator,Kal,Win,
+,11-06-29,ODT2011-1,New Bloody Ridge,Killer,Loss,
+,11-06-28,Shinhan10-11 Prole..,La Mancha,HoeJJa,Loss,
+,11-06-25,Shinhan10-11 Prole..,Icarus,Sharp,Win,
+,11-06-20,Shinhan10-11 Prole..,New Empire of th..,Fantasy,Win,
+,11-06-18,Shinhan10-11 Prole..,Icarus,Jaedong,Loss,
+,11-06-18,Shinhan10-11 Prole..,Neo Beltway,Sky,Win,
+,11-06-15,Shinhan10-11 Prole..,Circuit Breaker,hyvaa,Win,
+,11-06-12,Shinhan10-11 Prole..,New Empire of th..,Snow,Loss,
+,11-06-08,Shinhan10-11 Prole..,New Empire of th..,Mind,Loss,
+,11-06-05,Shinhan10-11 Prole..,New Empire of th..,Light,Win,
+,11-05-23,Shinhan10-11 Prole..,Icarus,BarrackS,Win,
+,11-05-18,Shinhan10-11 Prole..,Beltway,BaBy,Win,
+,11-05-15,Shinhan10-11 Prole..,Circuit Breaker,Iris,Win,
+,11-05-10,Shinhan10-11 Prole..,La Mancha,JangBi,Loss,
+,11-05-07,Shinhan10-11 Prole..,Beltway,Light,Win,
+,11-05-03,Shinhan10-11 Prole..,Circuit Breaker,Bogus,Loss,
+,11-05-03,Shinhan10-11 Prole..,La Mancha,Calm,Loss,
+,11-05-01,Shinhan10-11 Prole..,New Empire of th..,Fantasy,Loss,
+,11-05-01,Shinhan10-11 Prole..,Beltway,Fantasy,Win,
+,11-04-27,Shinhan10-11 Prole..,Beltway,Dear,Win,
+,11-04-25,Shinhan10-11 Prole..,Circuit Breaker,sKyHigh,Win,
+,11-04-21,ABC Mart MSL,Circuit Breaker,Bisu,Loss,
+,11-04-21,ABC Mart MSL,La Mancha,Jaedong,Loss,
+,11-03-21,SWL 2011,Circuit Breaker,Crazy-Hydra,Loss,
+,11-03-19,MBC Survivor 22nd,Dante&#039;s Pea..,s2,Win,
+,11-03-19,MBC Survivor 22nd,Empire of the Sun,Shuttle,Win,
+,11-03-19,MBC Survivor 22nd,Circuit Breaker,Dear,Loss,
+,11-03-14,SWL 2011,Empire of the Sun,Kal,Win,
+,11-03-12,SWL 2011,Icarus,M18M,Loss,
+,11-03-12,SWL 2011,Benzene,Iris,Win,
+,11-03-09,SWL 2011,La Mancha,Flash,Loss,
+,11-03-09,SWL 2011,Benzene,HoeJJa,Win,
+,11-03-06,SWL 2011,Benzene,Bisu,Loss,
+,11-03-06,SWL 2011,Icarus,Fantasy,Win,
+,11-03-01,SWL 2011,Icarus,BaBy,Loss,
+,11-02-26,SWL 2011,Bloody Ridge,Movie,Loss,
+,11-02-26,SWL 2011,Circuit Breaker,Hydra,Win,
+,11-02-23,SWL 2011,Bloody Ridge,Killer,Loss,
+,11-02-23,SWL 2011,Circuit Breaker,PerfectMan,Win,
+,11-02-21,SWL 2011,Benzene,Grape,Loss,
+,11-02-21,SWL 2011,Empire of the Sun,Stork,Win,
+,11-02-21,SWL 2011,Fortress SE,TurN,Win,
+,11-02-14,SWL 2011,Circuit Breaker,Jaedong,Loss,
+,11-02-14,SWL 2011,La Mancha,Killer,Win,
+,11-02-12,SWL 2011,Icarus,Calm,Win,
+,11-01-31,SWL 2011,Bloody Ridge,Flash,Loss,
+,11-01-31,SWL 2011,Icarus,Stats,Win,
+,11-01-31,SWL 2011,Circuit Breaker,Action,Win,
+,11-01-18,SWL 2011,Fortress SE,Fantasy,Loss,
+,11-01-18,SWL 2011,Aztec,BeSt,Win,
+,11-01-18,SWL 2011,Circuit Breaker,n.Die_soO,Win,
+,11-01-18,SWL 2011,Icarus,By.Sun,Win,
+,11-01-16,SWL 2011,Bloody Ridge,Stork,Loss,
+,11-01-11,SWL 2011,La Mancha,Movie,Loss,
+,11-01-11,SWL 2011,Icarus,BByong,Win,
+,11-01-11,SWL 2011,Benzene,Snow,Win,
+,11-01-09,SWL 2011,Icarus,ZerO,Loss,
+,11-01-09,SWL 2011,La Mancha,free,Win,
+,10-12-29,Shinhan10-11 Prole..,Circuit Breaker,Leta,Win,
+,10-12-26,Shinhan10-11 Prole..,Grand Line SE,BeSt,Loss,
+,10-12-26,Shinhan10-11 Prole..,Benzene,Bisu,Loss,
+,10-12-24,Bacchus2010 OSL,Gladiator,Mind,Loss,
+,10-12-20,Shinhan10-11 Prole..,Fortress,Anytime,Loss,
+,10-12-18,PDPop MSL,Dante&#039;s Peak,Action,Loss,
+,10-12-18,PDPop MSL,Circuit Breaker,ZerO,Loss,
+,10-12-18,PDPop MSL,Triathlon,Action,Win,
+,10-12-15,Bacchus2010 OSL,Aztec,Stork,Loss,
+,10-12-14,Shinhan10-11 Prole..,Circuit Breaker,Shine,Loss,
+,10-12-11,Shinhan10-11 Prole..,Circuit Breaker,Kal,Win,
+,10-12-10,Bacchus2010 OSL,Icarus,Shine,Loss,
+,10-12-07,Shinhan10-11 Prole..,Bloody Ridge,Stats,Win,
+,10-12-05,Shinhan10-11 Prole..,Bloody Ridge,Much,Loss,
+,10-11-29,Shinhan10-11 Prole..,Circuit Breaker,free,Win,
+,10-11-27,Shinhan10-11 Prole..,Circuit Breaker,Reality,Win,
+,10-11-17,Shinhan10-11 Prole..,Circuit Breaker,BarrackS,Win,
+,10-11-15,Shinhan10-11 Prole..,Icarus,Pure,Win,
+,10-11-15,Shinhan10-11 Prole..,Circuit Breaker,BaBy,Loss,
+,10-11-07,Shinhan10-11 Prole..,Circuit Breaker,Neo.G_Soulkey,Loss,
+,10-11-05,Bacchus2010 OSL,Aztec,Killer,Win,
+,10-11-05,Bacchus2010 OSL,Gladiator,Killer,Win,
+,10-11-05,Bacchus2010 OSL,Pathfinder,Killer,Loss,
+,10-11-02,Shinhan10-11 Prole..,Grand Line SE,Last,Win,
+,10-10-27,Shinhan10-11 Prole..,Grand Line SE,Killer,Win,
+,10-10-24,Shinhan10-11 Prole..,Aztec,ggaemo,Loss,
