,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-27,Shinhan10-11 Prole..,Circuit Breaker,RorO,Win,
+,11-06-22,Shinhan10-11 Prole..,La Mancha,Leta,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Juni,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,hyvaa,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,hyvaa,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,hyvaa,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,LuCifer,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,LuCifer,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,LuCifer,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,mangnani,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,mangnani,Win,
+,11-06-14,Shinhan10-11 Prole..,Circuit Breaker,BeSt,Loss,
+,11-05-19,ABC Mart MSL,Circuit Breaker,Jaedong,Loss,
+,11-05-19,ABC Mart MSL,Dante&#039;s Pea..,Jaedong,Loss,
+,11-05-19,ABC Mart MSL,Monte Cristo,Jaedong,Win,
+,11-05-16,Shinhan10-11 Prole..,Icarus,BaBy,Loss,
+,11-05-12,ABC Mart MSL,La Mancha,Jaedong,Loss,
+,11-05-07,ABC Mart MSL,Monte Cristo,Horang2,Win,
+,11-05-07,ABC Mart MSL,La Mancha,Horang2,Win,
+,11-05-02,Shinhan10-11 Prole..,New Bloody Ridge,free,Loss,
+,11-04-30,ABC Mart MSL,Circuit Breaker,Horang2,Loss,
+,11-04-30,Shinhan10-11 Prole..,La Mancha,Bogus,Loss,
+,11-04-26,Shinhan10-11 Prole..,Circuit Breaker,M18M,Win,
+,11-04-24,Shinhan10-11 Prole..,Neo Aztec,PerfectMan,Loss,
+,11-04-16,ABC Mart MSL,Monte Cristo,hero,Win,
+,11-04-16,ABC Mart MSL,La Mancha,Dear,Win,
+,11-03-19,SWL 2011,Bloody Ridge,Mind,Loss,
+,11-03-10,MBC Survivor 22nd,Dante&#039;s Pea..,Killer,Win,
+,11-03-10,MBC Survivor 22nd,Empire of the Sun,Light,Loss,
+,11-03-10,MBC Survivor 22nd,Circuit Breaker,Killer,Win,
+,11-03-08,SWL 2011,Fortress SE,Horang2,Loss,
+,11-03-08,SWL 2011,Circuit Breaker,Leta,Win,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Kwanro,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Kwanro,Win,
