,Date&nbsp;,League,Map,Opponent,Result,
+,10-06-12,MBC Survivor 20th,Triathlon,Anytime,Win,
+,10-06-12,MBC Survivor 20th,Match Point,JangBi,Loss,
+,10-06-12,MBC Survivor 20th,Fighting Spirit,Anytime,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Snow,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Killer,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Center,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Center,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,ASuka-Jr,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,ASuka-Jr,Win,
+,10-06-08,Shinhan09-10 Prole..,Grand Line SE,BeSt,Loss,
+,10-06-05,Shinhan09-10 Prole..,Match Point,Stork,Loss,
+,10-06-02,Shinhan09-10 Prole..,Grand Line SE,Reach,Win,
+,10-05-30,Shinhan09-10 Prole..,Polaris Rhapsody,Snow,Loss,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,Peace,Win,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,Peace,Win,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,LosirA,Win,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,LosirA,Loss,
+,10-05-27,2010 Summer MST Pr..,Match Point,LosirA,Win,
+,10-05-24,Shinhan09-10 Prole..,Roadrunner,Kwanro,Loss,
+,10-05-19,Shinhan09-10 Prole..,Grand Line,fOrGG,Loss,
+,10-05-19,Shinhan09-10 Prole..,Match Point,Violet,Win,
+,10-05-16,Shinhan09-10 Prole..,Match Point,Lomo,Win,
+,10-05-11,Shinhan09-10 Prole..,Polaris Rhapsody,Hyuk,Loss,
+,10-05-03,Shinhan09-10 Prole..,Roadrunner,Leta,Win,
+,10-04-28,Shinhan09-10 Prole..,Roadrunner,Much,Win,
+,10-04-28,Shinhan09-10 Prole..,Fighting Spirit,Reach,Loss,
+,10-04-25,Shinhan09-10 Prole..,Polaris Rhapsody,Snow,Loss,
+,10-04-20,Shinhan09-10 Prole..,Polaris Rhapsody,Kal,Win,
+,10-04-17,Shinhan09-10 Prole..,Roadrunner,BaBy,Loss,
+,10-04-17,Shinhan09-10 Prole..,Match Point,Mind,Win,
+,10-04-12,Shinhan09-10 Prole..,Judgment Day,Sea,Loss,
+,10-04-12,Shinhan09-10 Prole..,Fighting Spirit,Jaehoon,Win,
+,10-03-08,Shinhan 2010 Winne..,New Tornado,Light,Loss,
+,10-03-02,Shinhan 2010 Winne..,Judgment Day,Calm,Loss,
+,10-02-27,Shinhan 2010 Winne..,Match Point,BaBy,Loss,
+,10-02-27,Shinhan 2010 Winne..,Fighting Spirit,Midas,Win,
+,10-02-27,Shinhan 2010 Winne..,Judgment Day,Mind,Win,
+,10-02-18,MBC Survivor 19th,Match Point,GuemChi,Loss,
+,10-02-18,MBC Survivor 19th,Fighting Spirit,July,Loss,
+,10-02-17,Korean Air OSL S1,Fighting Spirit,815,Loss,
+,10-02-17,Korean Air OSL S1,Great Barrier Reef,815,Loss,
+,10-02-10,Shinhan 2010 Winne..,New Tornado,fOrGG,Loss,
+,10-02-07,Shinhan 2010 Winne..,Judgment Day,Jaedong,Loss,
+,10-02-07,Shinhan 2010 Winne..,Match Point,PerfectMan,Win,
+,10-02-07,Shinhan 2010 Winne..,New Tornado,Killer,Win,
+,10-02-05,2010 Spring OSL Pr..,Eye of the Storm,Anytime,Win,
+,10-02-05,2010 Spring OSL Pr..,Match Point,Anytime,Win,
+,10-02-05,2010 Spring OSL Pr..,Match Point,Favian,Win,
+,10-02-05,2010 Spring OSL Pr..,Fighting Spirit,Favian,Win,
+,10-02-02,Shinhan 2010 Winne..,Neo Moon Glaive,Fantasy,Loss,
+,10-01-30,Shinhan 2010 Winne..,Judgment Day,Stork,Loss,
+,10-01-30,Shinhan 2010 Winne..,Match Point,JangBi,Win,
+,10-01-30,Shinhan 2010 Winne..,Neo Moon Glaive,great,Win,
+,10-01-30,Shinhan 2010 Winne..,Fighting Spirit,firebathero,Win,
+,10-01-27,Shinhan 2010 Winne..,New Tornado,RuBy,Win,
+,10-01-27,Shinhan 2010 Winne..,Match Point,Reach,Win,
+,10-01-24,Shinhan 2010 Winne..,Neo Moon Glaive,sKyHigh,Loss,
+,10-01-18,Shinhan09-10 Prole..,Match Point,Mind,Win,
+,10-01-18,Shinhan09-10 Prole..,Neo Moon Glaive,BaBy,Loss,
