,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-02,Shinhan10-11 Prole..,Neo Beltway,Stats,Win,
+,11-06-29,Shinhan10-11 Prole..,New Empire of th..,BByong,Loss,
+,11-06-27,Shinhan10-11 Prole..,La Mancha,Iris,Win,
+,11-06-21,Shinhan10-11 Prole..,La Mancha,PerfectMan,Win,
+,11-06-19,Shinhan10-11 Prole..,Neo Beltway,Stork,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Sang,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Sang,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Sang,Win,
+,11-06-13,Shinhan10-11 Prole..,Neo Beltway,Shuttle,Win,
+,11-06-07,Shinhan10-11 Prole..,Icarus,s2,Win,
+,11-06-05,Shinhan10-11 Prole..,New Empire of th..,Sea,Loss,
+,11-05-22,Shinhan10-11 Prole..,Neo Aztec,hyvaa,Win,
+,11-05-17,Shinhan10-11 Prole..,La Mancha,PianO,Win,
+,11-05-17,Shinhan10-11 Prole..,New Empire of th..,Much,Loss,
+,11-05-15,Shinhan10-11 Prole..,Icarus,Anyppi,Win,
+,11-05-09,Shinhan10-11 Prole..,Beltway,PerfectMan,Win,
+,11-05-07,Shinhan10-11 Prole..,Beltway,Sea,Loss,
+,11-05-05,ABC Mart MSL,Dante&#039;s Pea..,Mind,Loss,
+,11-05-05,ABC Mart MSL,Circuit Breaker,Mind,Loss,
+,11-05-04,Shinhan10-11 Prole..,Beltway,Fantasy,Win,
+,11-05-02,Shinhan10-11 Prole..,Icarus,Juni,Win,
+,11-04-28,ABC Mart MSL,La Mancha,Mind,Win,
+,11-04-26,Shinhan10-11 Prole..,Beltway,BaBy,Win,
+,11-04-23,Shinhan10-11 Prole..,Icarus,Hydra,Loss,
+,11-04-14,ABC Mart MSL,La Mancha,ggaemo,Win,
+,11-04-14,ABC Mart MSL,Dante&#039;s Pea..,Tyson,Win,
+,11-04-14,ABC Mart MSL,Monte Cristo,Hydra,Loss,
+,11-03-19,SWL 2011,La Mancha,Stats,Loss,
+,11-03-13,SWL 2011,Benzene,BaBy,Loss,
+,11-03-10,MBC Survivor 22nd,Empire of the Sun,Grape,Win,
+,11-03-10,MBC Survivor 22nd,Circuit Breaker,n.Die_soO,Win,
+,11-03-05,SWL 2011,Bloody Ridge,M18M,Loss,
+,11-03-05,SWL 2011,La Mancha,firebathero,Win,
+,11-02-23,SWL 2011,La Mancha,PerfectMan,Loss,
+,11-02-23,SWL 2011,Benzene,HiyA,Win,
