,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-05,Shinhan10-11 Prole..,Neo Beltway,Reality,Loss,
+,11-07-02,Shinhan10-11 Prole..,Alternative,Tyson,Win,
+,11-07-02,Shinhan10-11 Prole..,Neo Aztec,Pain,Win,
+,11-06-29,Shinhan10-11 Prole..,Circuit Breaker,yeOngJae,Loss,
+,11-06-27,Shinhan10-11 Prole..,Neo Beltway,GuemChi,Win,
+,11-06-21,Shinhan10-11 Prole..,New Bloody Ridge,hyvaa,Win,
+,11-06-19,Shinhan10-11 Prole..,La Mancha,Wooki,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Major,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Major,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Star,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Star,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Star,Loss,
+,11-06-13,Shinhan10-11 Prole..,Circuit Breaker,Jaedong,Win,
+,11-06-07,Shinhan10-11 Prole..,Alternative,Hydra,Loss,
+,11-06-05,Shinhan10-11 Prole..,Icarus,Stats,Win,
+,11-05-17,Shinhan10-11 Prole..,Alternative,ZerO,Loss,
+,11-05-15,Shinhan10-11 Prole..,La Mancha,Tyson,Loss,
+,11-05-09,Shinhan10-11 Prole..,Alternative,Kal,Win,
+,11-05-07,Shinhan10-11 Prole..,Alternative,Flash,Loss,
+,11-05-07,Shinhan10-11 Prole..,Beltway,HoeJJa,Loss,
+,11-05-04,Shinhan10-11 Prole..,Icarus,Movie,Loss,
+,11-04-26,Shinhan10-11 Prole..,New Bloody Ridge,Juni,Win,
+,11-04-23,Shinhan10-11 Prole..,Alternative,Bisu,Loss,
+,11-04-23,Shinhan10-11 Prole..,La Mancha,Ssak,Win,
+,11-04-14,ABC Mart MSL,La Mancha,Light,Loss,
+,11-04-14,ABC Mart MSL,Dante&#039;s Pea..,Hydra,Loss,
+,11-04-14,ABC Mart MSL,Circuit Breaker,Tyson,Win,
+,11-03-24,MBC Survivor 22nd,Dante&#039;s Pea..,Trap,Win,
+,11-03-24,MBC Survivor 22nd,Empire of the Sun,Fantasy,Loss,
+,11-03-24,MBC Survivor 22nd,Circuit Breaker,sHy,Win,
+,11-03-15,SWL 2011,Aztec,Killer,Loss,
+,11-03-07,SWL 2011,Aztec,RorO,Loss,
+,11-03-05,SWL 2011,Aztec,ZerO,Loss,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Tempest,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Tempest,Win,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Wooki,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Wooki,Win,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Wooki,Loss,
+,11-03-02,SWL 2011,Icarus,Juni,Loss,
+,11-03-02,SWL 2011,Benzene,Sharp,Win,
+,11-02-27,SWL 2011,Icarus,Action,Loss,
+,11-02-23,SWL 2011,Circuit Breaker,Kal,Loss,
+,11-02-20,SWL 2011,Circuit Breaker,BeSt,Loss,
+,11-02-16,SWL 2011,Circuit Breaker,BByong,Loss,
+,11-02-16,SWL 2011,La Mancha,Movie,Win,
+,11-02-14,SWL 2011,Empire of the Sun,Bogus,Loss,
+,11-02-14,SWL 2011,Aztec,Kal,Win,
+,11-02-01,SWL 2011,Benzene,HiyA,Loss,
+,11-01-25,SWL 2011,Fortress SE,Tyson,Loss,
+,11-01-22,SWL 2011,Benzene,Bisu,Loss,
+,11-01-22,SWL 2011,Empire of the Sun,By.Sun,Win,
+,11-01-22,SWL 2011,Fortress SE,Fantasy,Win,
+,11-01-19,SWL 2011,Empire of the Sun,TurN,Loss,
+,11-01-19,SWL 2011,Bloody Ridge,Brave,Win,
+,11-01-12,SWL 2011,Icarus,Crazy-Hydra,Loss,
+,11-01-12,SWL 2011,La Mancha,Really,Win,
+,11-01-12,SWL 2011,Fortress SE,free,Win,
+,11-01-10,SWL 2011,Aztec,Stats,Loss,
+,10-12-27,Shinhan10-11 Prole..,Grand Line SE,great,Loss,
+,10-12-27,Shinhan10-11 Prole..,Fortress,Chavi,Win,
+,10-12-25,Shinhan10-11 Prole..,Grand Line SE,hero,Loss,
+,10-12-19,Shinhan10-11 Prole..,Aztec,yeOngJae,Win,
+,10-12-15,Shinhan10-11 Prole..,Aztec,ZerO,Win,
+,10-12-13,Shinhan10-11 Prole..,Icarus,Flash,Loss,
+,10-12-07,Shinhan10-11 Prole..,Aztec,RorO,Win,
+,10-12-05,Shinhan10-11 Prole..,Aztec,HyuN,Loss,
+,10-11-30,Shinhan10-11 Prole..,Empire of the Sun,Snow,Win,
+,10-11-28,Shinhan10-11 Prole..,Benzene,PerfectMan,Win,
+,10-11-17,Shinhan10-11 Prole..,Icarus,Pure,Win,
+,10-11-14,Shinhan10-11 Prole..,Fortress,Juni,Win,
+,10-11-10,Shinhan10-11 Prole..,Icarus,n.Die_soO,Loss,
+,10-11-08,Shinhan10-11 Prole..,Grand Line SE,Jaedong,Loss,
+,10-11-01,Shinhan10-11 Prole..,Benzene,Horang2,Loss,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Movie,Loss,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Movie,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Movie,Loss,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Hwan,Win,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Hwan,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,Anyppi,Loss,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,Anyppi,Loss,
+,10-10-26,Shinhan10-11 Prole..,Icarus,BarrackS,Win,
+,10-10-24,Shinhan10-11 Prole..,Aztec,Sea,Win,
+,10-10-19,Shinhan10-11 Prole..,Icarus,Calm,Win,
+,10-10-16,Shinhan10-11 Prole..,Central Plains,free,Loss,
+,10-03-07,Shinhan 2010 Winne..,Fighting Spirit,Kal,Loss,
+,10-03-01,Shinhan 2010 Winne..,Judgment Day,RuBy,Loss,
+,10-03-01,Shinhan 2010 Winne..,Fighting Spirit,Reach,Win,
+,10-02-05,2010 Spring OSL Pr..,Match Point,Ssak,Loss,
+,10-02-05,2010 Spring OSL Pr..,Fighting Spirit,Ssak,Loss,
+,10-02-05,2010 Spring OSL Pr..,Eye of the Storm,Ssak,Win,
