,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-24,ODT2011-1,La Mancha,Shuttle,Win,
+,11-06-24,ODT2011-1,Gladiator,s2,Win,
+,11-06-24,ODT2011-1,New Bloody Ridge,Shuttle,Loss,
+,11-06-06,Shinhan10-11 Prole..,Neo Aztec,Killer,Loss,
+,11-05-21,Shinhan10-11 Prole..,La Mancha,Fantasy,Loss,
+,11-05-10,Shinhan10-11 Prole..,Icarus,Flash,Loss,
+,11-05-08,Shinhan10-11 Prole..,Neo Aztec,Horang2,Loss,
+,11-05-02,Shinhan10-11 Prole..,Alternative,Iris,Loss,
+,11-04-30,Shinhan10-11 Prole..,Alternative,Sky,Win,
+,11-04-26,Shinhan10-11 Prole..,Alternative,ZerO,Win,
+,11-04-21,ABC Mart MSL,Dante&#039;s Pea..,Reality,Loss,
+,11-04-21,ABC Mart MSL,Circuit Breaker,Really,Loss,
+,11-04-21,ABC Mart MSL,Monte Cristo,Reality,Win,
+,11-03-13,SWL 2011,Aztec,free,Loss,
+,11-03-10,MBC Survivor 22nd,Dante&#039;s Pea..,Paralyze,Win,
+,11-03-10,MBC Survivor 22nd,Empire of the Sun,HiyA,Win,
+,11-03-10,MBC Survivor 22nd,Circuit Breaker,Horang2,Loss,
+,11-03-07,SWL 2011,Circuit Breaker,firebathero,Loss,
+,11-03-01,SWL 2011,Bloody Ridge,Jaehoon,Loss,
+,11-02-22,SWL 2011,Fortress SE,Fantasy,Loss,
+,11-01-31,SWL 2011,Benzene,Kal,Loss,
+,11-01-26,SWL 2011,Aztec,JangBi,Loss,
+,11-01-26,SWL 2011,Empire of the Sun,TurN,Win,
+,11-01-15,SWL 2011,La Mancha,Bisu,Loss,
+,11-01-10,SWL 2011,Icarus,Killer,Loss,
+,10-12-30,PDPop MSL,Triathlon,Kal,Loss,
+,10-12-30,PDPop MSL,Dante&#039;s Peak,Really,Win,
+,10-12-30,PDPop MSL,Circuit Breaker,Bisu,Loss,
+,10-12-29,Shinhan10-11 Prole..,Empire of the Sun,JangBi,Win,
+,10-12-26,Bacchus2010 OSL,Pathfinder,Mind,Loss,
+,10-12-26,Bacchus2010 OSL,Aztec,Stork,Loss,
+,10-12-26,Shinhan10-11 Prole..,Fortress,ZerO,Loss,
+,10-12-22,Bacchus2010 OSL,Gladiator,Stork,Win,
+,10-12-20,Shinhan10-11 Prole..,Aztec,hero,Win,
+,10-12-17,Bacchus2010 OSL,Aztec,Mind,Loss,
+,10-12-14,Shinhan10-11 Prole..,Circuit Breaker,Sea,Win,
+,10-12-11,Shinhan10-11 Prole..,Icarus,Alone,Win,
+,10-12-10,Bacchus2010 OSL,Icarus,Sea,Win,
+,10-12-07,Shinhan10-11 Prole..,Fortress,[Oops]ClouD,Win,
+,10-12-05,Shinhan10-11 Prole..,Aztec,Action,Win,
+,10-11-29,Shinhan10-11 Prole..,Icarus,n.Die_soO,Win,
+,10-11-27,Shinhan10-11 Prole..,Aztec,Snow,Win,
+,10-11-26,Bacchus2010 OSL,Gladiator,Bisu,Win,
+,10-11-26,Bacchus2010 OSL,Pathfinder,Bisu,Win,
+,10-11-24,Bacchus2010 OSL,Gladiator,Suny,Win,
+,10-11-24,Bacchus2010 OSL,Pathfinder,Suny,Win,
+,10-11-17,Shinhan10-11 Prole..,Aztec,RuBy,Win,
+,10-11-13,MBC Survivor 21st,Circuit Breaker,BByong,Win,
+,10-11-13,MBC Survivor 21st,Aztec,Tyson,Win,
+,10-11-07,Shinhan10-11 Prole..,Aztec,Bisu,Loss,
+,10-11-02,Shinhan10-11 Prole..,Aztec,PerfectMan,Loss,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Calm,Loss,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Britney,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Britney,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,ByuL,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,ByuL,Win,
+,10-10-28,2010 Winter MST Pr..,Triathlon,BarrackS,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,BarrackS,Win,
+,10-10-28,2010 Winter MST Pr..,Triathlon,Rudy,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,Rudy,Win,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,Rudy,Loss,
+,10-10-27,Shinhan10-11 Prole..,Icarus,Kal,Win,
+,10-10-24,Shinhan10-11 Prole..,Empire of the Sun,Stats,Win,
+,10-10-20,Shinhan10-11 Prole..,Aztec,Leta,Win,
+,10-08-09,WCG2010 Korea,Polaris Rhapsody,BaBy,Loss,
+,10-08-09,WCG2010 Korea,Grand Line SE,BaBy,Loss,
+,10-07-25,Shinhan09-10 Prole..,Judgment Day,s2,Win,
+,10-07-20,Shinhan09-10 Prole..,Judgment Day,Jaehoon,Loss,
+,10-07-18,Shinhan09-10 Prole..,Judgment Day,Peace,Win,
+,10-07-17,Shinhan09-10 Prole..,Fighting Spirit,Tyson,Win,
+,10-07-12,Shinhan09-10 Prole..,Polaris Rhapsody,Stork,Loss,
+,10-07-07,Shinhan09-10 Prole..,Judgment Day,GoRush,Win,
+,10-07-04,Shinhan09-10 Prole..,Judgment Day,PianO,Win,
+,10-07-02,Korean Air OSL S2,Grand Line SE,HiyA,Loss,
+,10-07-02,Korean Air OSL S2,Flight-Dreamliner,HiyA,Win,
+,10-07-02,Korean Air OSL S2,Eye of the Storm,HiyA,Loss,
+,10-06-29,Shinhan09-10 Prole..,Polaris Rhapsody,Hydra,Win,
+,10-06-21,Shinhan09-10 Prole..,Fortress,BeSt,Loss,
+,10-06-13,Shinhan09-10 Prole..,Fortress,fOrGG,Loss,
+,10-06-09,Shinhan09-10 Prole..,Grand Line SE,Leta,Win,
+,10-06-06,Shinhan09-10 Prole..,Grand Line SE,Tyson,Loss,
+,10-05-31,Shinhan09-10 Prole..,Judgment Day,Kal,Win,
+,10-05-31,Shinhan09-10 Prole..,Polaris Rhapsody,FrOzen,Loss,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,Grape,Loss,
+,10-05-27,2010 Summer MST Pr..,Match Point,Grape,Loss,
+,10-05-25,Shinhan09-10 Prole..,Judgment Day,Chavi,Win,
+,10-05-17,Shinhan09-10 Prole..,Grand Line,Canata,Win,
+,10-05-04,Shinhan09-10 Prole..,Judgment Day,Much,Win,
+,10-05-01,Shinhan09-10 Prole..,Judgment Day,Neo.G_Soulkey,Win,
+,10-04-26,Shinhan09-10 Prole..,Judgment Day,Calm,Win,
+,10-04-20,Shinhan09-10 Prole..,Judgment Day,Hydra,Win,
+,10-04-18,Korean Air OSL S1,Great Barrier Reef,EffOrt,Loss,
+,10-04-18,Korean Air OSL S1,Match Point,go.go,Loss,
+,10-04-18,Korean Air OSL S1,Eye of the Storm,EffOrt,Loss,
+,10-04-18,Korean Air OSL S1,Great Barrier Reef,go.go,Win,
+,10-04-18,Korean Air OSL S1,Match Point,EffOrt,Loss,
+,10-04-18,Korean Air OSL S1,Eye of the Storm,go.go,Win,
