p1,p2,result,date
Movie,45[Name],Loss,09-09-30
Movie,45[Name],Win,09-09-30
Movie,Hwan,Win,09-09-30
Movie,Hwan,Win,09-09-30
Movie,FireFist,Loss,09-08-17
Movie,HoeJJa,Win,09-08-17
Movie,Violet,Win,09-08-17
Movie,Young,Win,09-08-02
Movie,HiyA,Loss,09-08-01
Movie,Juni,Win,09-07-26
Movie,JangBi,Loss,09-07-25
Movie,Justin,Loss,09-07-19
Movie,Leta,Win,09-07-18
Movie,Horang2,Loss,09-07-18
Movie,Jaedong,Loss,09-07-02
Movie,Fantasy,Loss,09-06-18
Movie,Jaedong,Win,09-06-18
Movie,Killer,Loss,09-06-10
Movie,Calm,Loss,09-05-23
Movie,BaBy,Win,09-05-19
Movie,hero,Win,09-05-16
Movie,Fantasy,Loss,09-05-13
Movie,Violet,Loss,09-05-10
Movie,GuemChi,Win,09-05-05
Movie,Horang2,Loss,09-05-02
Movie,LaKe[Name],Loss,09-05-01
Movie,LaKe[Name],Win,09-05-01
Movie,LaKe[Name],Loss,09-05-01
Movie,firebathero,Loss,09-04-30
Movie,hero,Win,09-04-30
Movie,Jaedong,Loss,09-04-26
Movie,Jaedong,Loss,09-04-26
Movie,Jaedong,Win,09-04-26
Movie,Jaedong,Win,09-04-22
Movie,Chavi,Win,09-04-05
Movie,Chavi,Win,09-04-05
Movie,Chavi,Loss,09-04-05
Movie,type-b,Win,09-04-02
Movie,type-b,Win,09-04-02
Movie,BaBy,Win,09-04-02
Movie,BaBy,Win,09-04-02
Movie,hOn_sin,Win,09-04-02
Movie,hOn_sin,Win,09-04-02
Movie,Bisu,Loss,09-02-25
Movie,Kal,Loss,09-02-17
Movie,Really,Loss,09-02-07
Movie,Sea,Win,09-01-18
Movie,Saint,Win,09-01-18
Movie,Light,Win,09-01-18
Movie,Bisu,Loss,09-01-04
Movie,Flash,Loss,08-12-30
Movie,free,Win,08-12-27
Movie,hyvaa,Win,08-12-24
Movie,Shine,Loss,08-12-21
Movie,Bogus,Loss,08-12-16
Movie,Anytime,Loss,08-12-13
Movie,Really,Loss,08-12-12
Movie,Really,Win,08-12-12
Movie,Really,Loss,08-12-12
Movie,AnomiA,Win,08-12-12
Movie,AnomiA,Loss,08-12-12
Movie,AnomiA,Win,08-12-12
Movie,Stork,Win,08-12-01
Movie,roro[white],Loss,08-11-27
Movie,roro[white],Loss,08-11-27
Movie,roro[white],Win,08-11-27
Movie,BackHo,Win,08-11-26
Movie,Mind,Win,08-11-16
Movie,Miracle,Loss,08-09-23
Movie,Miracle,Loss,08-09-23
Movie,Miracle,Win,08-09-23
Movie,great,Loss,08-08-20
Movie,Shine,Loss,08-08-18
Movie,Suny,Loss,08-08-01
Movie,Suny,Win,08-08-01
Movie,Suny,Loss,08-08-01
Movie,Shark,Loss,08-07-30
Movie,Shark,Win,08-07-30
Movie,Shark,Loss,08-07-30
Movie,ZerO,Win,08-07-02
Movie,Favian,Win,08-06-19
Movie,herb,Loss,08-05-29
Movie,BaBy,Loss,08-05-22
Movie,Sheis,Loss,08-05-22
Movie,punsoo,Win,08-05-15
Movie,Violet,Win,08-05-08
Movie,Suny,Loss,08-05-01
Movie,JiHyun,Loss,08-04-20
Movie,JiHyun,Loss,08-04-20
Movie,Haran,Win,08-04-13
Movie,Haran,Loss,08-04-13
Movie,Haran,Win,08-04-13
Movie,Hyuk,Loss,08-02-05
Movie,Hyuk,Loss,08-02-05
Movie,Hyuk,Win,08-02-05
Movie,Haran,Loss,08-02-04
Movie,Haran,Loss,08-02-04
Movie,great,Loss,08-01-10
Movie,Violet,Loss,08-01-10
Movie,zErG.cOm,Loss,08-01-03
Movie,mingu,Win,08-01-03
Movie,Really,Loss,07-12-27
Movie,Clide,Win,07-12-27
Movie,herb,Win,07-12-20
Movie,Saint,Loss,07-11-20
Movie,Saint,Loss,07-11-20
Movie,Saint,Win,07-11-20
Movie,FruitDealer,Loss,07-08-20
Movie,FruitDealer,Loss,07-08-20
Movie,FruitDealer,Win,07-08-20
Movie,punsoo,Win,07-08-20
Movie,punsoo,Win,07-08-20
Light,Stats,Win,11-07-02
Light,BByong,Loss,11-06-29
Light,Iris,Win,11-06-27
Light,PerfectMan,Win,11-06-21
Light,Stork,Win,11-06-19
Light,Sang,Loss,11-06-17
Light,Sang,Loss,11-06-17
Light,Sang,Win,11-06-17
Light,Shuttle,Win,11-06-13
Light,s2,Win,11-06-07
Light,Sea,Loss,11-06-05
Light,hyvaa,Win,11-05-22
Light,PianO,Win,11-05-17
Light,Much,Loss,11-05-17
Light,Anyppi,Win,11-05-15
Light,PerfectMan,Win,11-05-09
Light,Sea,Loss,11-05-07
Light,Mind,Loss,11-05-05
Light,Mind,Loss,11-05-05
Light,Fantasy,Win,11-05-04
Light,Juni,Win,11-05-02
Light,Mind,Win,11-04-28
Light,BaBy,Win,11-04-26
Light,Hydra,Loss,11-04-23
Light,ggaemo,Win,11-04-14
Light,Tyson,Win,11-04-14
Light,Hydra,Loss,11-04-14
Light,Stats,Loss,11-03-19
Light,BaBy,Loss,11-03-13
Light,Grape,Win,11-03-10
Light,n.Die_soO,Win,11-03-10
Light,M18M,Loss,11-03-05
Light,firebathero,Win,11-03-05
Light,PerfectMan,Loss,11-02-23
Light,HiyA,Win,11-02-23
Light,PerfectMan,Loss,11-02-14
Light,HiyA,Win,11-02-14
Light,Jaedong,Win,11-02-14
Light,Kal,Loss,11-02-12
Light,hero,Win,11-02-12
Light,Flash,Loss,11-01-31
Light,Midas,Win,11-01-23
Light,BaBy,Win,11-01-23
Light,herO[jOin],Win,11-01-23
Light,RorO,Win,11-01-23
Light,By.Sun,Loss,11-01-18
Light,Really,Loss,11-01-09
Light,Horang2,Win,10-12-29
Light,By.Sun,Loss,10-12-26
Light,Stork,Loss,10-12-23
Light,sHy,Win,10-12-23
Light,Stork,Loss,10-12-23
Light,Jaedong,Win,10-12-20
Light,BaBy,Loss,10-12-14
Light,Calm,Win,10-12-11
Light,Flash,Win,10-12-07
Light,GoRush,Loss,10-12-05
Light,ZerO,Win,10-11-29
Light,Flying,Win,10-11-29
Light,great,Win,10-11-27
Light,Flash,Loss,10-11-17
Light,RorO,Loss,10-11-15
Light,HoGiL,Win,10-11-09
Light,ZerO,Loss,10-11-07
Light,free,Win,10-11-07
Light,Kal,Loss,10-11-02
Light,Horang2,Loss,10-10-29
Light,Horang2,Loss,10-10-29
Light,Horang2,Win,10-10-29
Light,Sse[kal],Win,10-10-29
Light,Sse[kal],Win,10-10-29
Light,Sse[kal],Loss,10-10-29
Light,Jaedong,Win,10-10-27
Light,firebathero,Loss,10-10-24
Light,Stork,Loss,10-10-20
Light,Fantasy,Loss,10-10-18
Light,Jaedong,Loss,10-08-21
Light,Jaedong,Loss,10-08-21
Light,Jaedong,Win,10-08-21
Light,Jaedong,Win,10-08-21
Light,Jaedong,Loss,10-08-21
Light,Jaedong,Loss,10-08-18
Light,Jaedong,Loss,10-08-18
Light,Jaedong,Win,10-08-18
Light,ZerO,Loss,10-08-15
Light,EffOrt,Win,10-08-14
Light,EffOrt,Win,10-08-14
Light,EffOrt,Loss,10-08-14
Light,Calm,Win,10-08-11
Light,Calm,Win,10-08-11
Light,EffOrt,Win,10-08-05
Light,great,Win,10-08-03
Light,great,Win,10-08-03
Light,RorO,Win,10-07-31
Light,RorO,Loss,10-07-31
Light,RorO,Win,10-07-22
Light,Pure,Loss,10-07-20
Light,BaBy,Loss,10-07-20
Light,BaBy,Win,10-07-18
Light,BaBy,Win,10-07-17
Light,HiyA,Loss,10-07-13
Light,Flash,Win,10-07-10
Light,EffOrt,Win,10-07-05
Light,Kal,Win,10-07-03
Light,MVP,Win,10-07-03
Light,Fantasy,Loss,10-06-30
Light,JangBi,Loss,10-06-27
Light,Brave,Loss,10-06-23
Light,Brave,Win,10-06-23
Light,Brave,Loss,10-06-23
Light,Neo.G_Soulkey,Win,10-06-22
Light,Much,Loss,10-06-19
Light,Hydra,Win,10-06-17
Light,Alone,Win,10-06-17
Light,Action,Win,10-06-14
Light,Stats,Loss,10-06-11
Light,BeSt,Win,10-06-11
Light,Canata,Win,10-06-11
Light,Classic,Win,10-06-11
Light,Classic,Win,10-06-11
Light,Sharp,Win,10-06-11
Light,Sharp,Win,10-06-11
Light,Calm,Win,10-06-09
Light,NaDa,Win,10-06-06
Light,PuMa,Loss,10-06-01
Light,Lomo,Loss,10-05-23
Light,GuemChi,Win,10-05-18
Light,Last,Win,10-05-12
Light,Mind,Loss,10-05-09
Light,Iris,Loss,10-05-03
Light,Leta,Win,10-04-27
Light,Violet,Loss,10-04-24
Light,Bisu,Win,10-04-21
Light,n.Die_soO,Loss,10-04-21
Light,Stork,Loss,10-04-18
Light,Action,Win,10-04-12
Light,free,Loss,10-04-06
Light,Pure,Loss,10-04-06
Light,Violet,Loss,10-04-03
Light,HoeJJa,Win,10-04-03
Light,free,Loss,10-03-27
Light,Kwanro,Win,10-03-27
Light,Neo.G_Soulkey,Win,10-03-27
Light,PerfectMan,Loss,10-03-19
Light,PerfectMan,Loss,10-03-19
Light,PerfectMan,Win,10-03-19
Light,Flash,Loss,10-03-16
Light,Lomo,Win,10-03-13
Light,Jaedong,Win,10-03-13
Light,Killer,Win,10-03-13
Light,Really,Win,10-03-08
Light,SangHo,Win,10-03-08
Light,Action,Win,10-03-08
Light,hyvaa,Win,10-03-08
Light,Bisu,Win,10-03-03
Light,Canata,Win,10-03-03
Light,Fantasy,Win,10-03-03
Light,BeSt,Win,10-03-03
Light,JangBi,Loss,10-02-28
Light,firebathero,Win,10-02-28
Light,Snow,Loss,10-02-22
Light,GuemChi,Loss,10-02-09
Light,PianO,Win,10-02-09
Light,Much,Win,10-02-06
Light,DarkElf,Win,10-02-06
Light,Reach,Win,10-02-06
Light,[Oops]ClouD,Win,10-02-06
Light,Justin,Win,10-02-05
Light,Justin,Win,10-02-05
Light,Major,Win,10-02-05
Light,Major,Win,10-02-05
Light,Kal,Loss,10-02-03
Light,Calm,Win,10-02-03
Light,hero,Win,10-02-03
Light,BaBy,Loss,10-01-31
Light,Mind,Win,10-01-31
Light,Pure,Win,10-01-31
Light,Leta,Loss,10-01-26
Light,type-b,Win,10-01-26
Light,YellOw[ArnC],Win,10-01-26
Light,go.go,Win,10-01-26
Light,sKyHigh,Loss,10-01-16
Light,EffOrt,Win,10-01-16
Light,Mind,Loss,10-01-12
Light,RuBy,Win,10-01-09
Light,Kwanro,Loss,10-01-07
Light,Kwanro,Loss,10-01-07
Light,BeSt,Loss,10-01-04
Light,Kwanro,Loss,09-12-31
Light,Killer,Win,09-12-29
Light,oDin,Loss,09-12-26
Light,hero,Win,09-12-24
Light,hero,Win,09-12-19
Light,815,Win,09-12-14
Light,Leta,Loss,09-12-08
Light,FrOzen,Win,09-12-05
Light,firebathero,Loss,09-11-30
Light,fOrGG,Win,09-11-26
Light,Calm,Win,09-11-26
Light,fOrGG,Loss,09-11-26
Light,go.go,Win,09-11-22
Light,EffOrt,Loss,09-11-07
Light,Flying,Win,09-11-04
Light,ZerO,Loss,09-11-01
Light,Pure,Loss,09-10-26
Light,Violet,Win,09-10-24
Light,Shine,Win,09-10-24
Light,Movie,Loss,09-10-23
Light,Movie,Loss,09-10-23
Light,Canata,Win,09-10-20
Light,Luxury,Loss,09-10-17
Light,DarkElf,Win,09-10-12
Light,Shuttle,Win,09-09-30
Light,Shuttle,Win,09-09-30
Light,n.Die_soO,Win,09-09-30
Light,n.Die_soO,Win,09-09-30
Light,Luxury,Win,09-09-20
Light,Leta,Win,09-09-13
Light,Sacsri,Win,09-09-12
Light,Sacsri,Win,09-09-12
Light,Luxury,Loss,09-09-05
Light,UpMaGiC,Loss,09-08-13
Light,UpMaGiC,Loss,09-08-13
Light,UpMaGiC,Win,09-08-13
Light,Flying,Loss,09-08-05
Light,Jaedong,Win,09-07-07
Light,DaezanG,Win,09-07-04
Light,SangHo,Loss,09-06-29
Light,n.Die_soO,Win,09-06-23
Light,Leta,Win,09-06-17
Light,free,Loss,09-06-14
Light,BaBy,Win,09-06-08
Light,Pure,Win,09-06-08
Light,fOrGG,Win,09-06-03
Light,hero,Win,09-05-31
Light,YellOw[ArnC],Loss,09-05-27
Light,YellOw[ArnC],Loss,09-05-27
Light,s2,Win,09-05-27
Light,s2,Loss,09-05-27
Light,s2,Win,09-05-27
Light,Reach,Win,09-05-24
Light,815,Loss,09-05-21
Light,ZerO,Win,09-05-17
Light,Horang2,Loss,09-05-14
Light,NesTea,Win,09-05-14
Light,hyvaa,Loss,09-05-06
Light,hyvaa,Loss,09-05-06
Light,Mind,Win,09-05-03
Light,Hyuk,Win,09-05-01
Light,Hyuk,Win,09-05-01
Light,Stats,Win,09-05-01
Light,Stats,Win,09-05-01
Light,Stats,Loss,09-05-01
Light,NsP_Moon,Win,09-05-01
Light,NsP_Moon,Win,09-05-01
Light,Horang2,Loss,09-04-30
Light,Much,Win,09-04-27
Light,Hwasin,Win,09-04-21
Light,fOrGG,Loss,09-04-18
Light,Bisu,Loss,09-04-13
Light,LuCifer,Win,09-04-02
Light,LuCifer,Win,09-04-02
Light,Index,Win,09-04-02
Light,Index,Win,09-04-02
Light,ZerG[kaL],Win,09-04-02
Light,ZerG[kaL],Loss,09-04-02
Light,ZerG[kaL],Win,09-04-02
Light,Jaedong,Loss,09-03-08
Light,HiyA,Win,09-03-08
Light,Shine,Win,09-03-04
Light,hyvaa,Win,09-03-01
Light,Really,Win,09-03-01
Light,Flash,Loss,09-02-21
Light,HoeJJa,Win,09-02-21
Light,Luxury,Win,09-02-21
Light,JangBi,Loss,09-02-16
Light,firebathero,Win,09-02-16
Light,Bisu,Win,09-02-09
Light,Fantasy,Win,09-02-09
Light,BeSt,Win,09-02-09
Light,July,Loss,09-02-03
Light,free,Loss,09-01-31
Light,GuemChi,Win,09-01-31
Light,ZerO,Win,09-01-31
Light,Bisu,Loss,09-01-28
Light,Mind,Loss,09-01-28
Light,Rock,Win,09-01-28
Light,Rock,Win,09-01-28
Light,MuJuK,Win,09-01-28
Light,MuJuK,Win,09-01-28
Light,Jaedong,Loss,09-01-23
Light,Jaedong,Win,09-01-23
Light,Jaedong,Loss,09-01-23
Light,Movie,Loss,09-01-18
Light,Memory,Win,09-01-18
Light,firebathero,Loss,09-01-11
Light,Canata,Win,09-01-07
Light,Tempest,Loss,09-01-03
Light,Lomo,Win,09-01-03
Light,Tempest,Loss,09-01-03
Light,free,Loss,08-12-30
Light,MVP,Win,08-12-30
Light,FireFist,Win,08-12-27
Light,Mind,Loss,08-12-24
Light,TesteR,Win,08-12-21
Light,hero,Win,08-12-13
Light,EffOrt,Win,08-12-08
Light,fOrGG,Loss,08-12-01
Light,ToSky,Win,08-11-27
Light,ToSky,Win,08-11-27
Light,pepe,Win,08-11-27
Light,pepe,Win,08-11-27
Light,GosI[Season],Win,08-11-27
Light,GosI[Season],Win,08-11-27
Light,Juni,Win,08-11-26
Light,Memory,Win,08-11-23
Light,RorO,Win,08-11-19
Light,Really,Win,08-11-16
Light,Flash,Loss,08-10-18
Light,BeSt,Loss,08-09-26
Light,GGPlay,Loss,08-09-17
Light,Rock,Win,08-09-10
Light,type-b,Loss,08-08-23
Light,Stork,Loss,08-08-23
Light,Really,Win,08-08-23
Light,JangBi,Win,08-08-18
Light,JangBi,Win,08-08-18
Light,JangBi,Loss,08-08-18
Light,Violet,Win,08-08-18
Light,Violet,Win,08-08-18
Light,Hyuk,Loss,08-08-15
Light,OversKy,Win,08-07-29
Light,OversKy,Loss,08-07-29
Light,OversKy,Win,08-07-29
Light,great,Win,08-07-29
Light,great,Win,08-07-29
Light,NsP_Destiny,Win,08-07-29
Light,NsP_Destiny,Win,08-07-29
Light,Rumble,Loss,08-07-28
Light,Rumble,Loss,08-07-28
Light,Rumble,Win,08-07-28
Light,Kal,Loss,08-07-07
Light,Midas,Loss,08-07-01
Light,Sunny,Win,08-06-25
Light,free,Loss,08-06-05
Light,free,Loss,08-05-31
Light,Anytime,Loss,08-05-27
Light,LuCifer,Loss,08-05-24
Light,Much,Win,08-05-20
Light,Leta,Loss,08-05-17
Light,Hwasin,Loss,08-05-14
Light,Calm,Loss,08-05-14
Light,sAviOr,Win,08-05-10
Light,firebathero,Loss,08-05-10
Light,Fantasy,Win,08-05-10
Light,BoxeR,Loss,08-04-23
Light,Sea,Loss,08-02-20
Light,Bisu,Loss,08-02-20
Light,GGPlay,Loss,08-02-20
Light,Spear,Loss,08-02-05
Light,Spear,Win,08-02-05
Light,Spear,Loss,08-02-05
Light,Bomber,Win,08-02-05
Light,Bomber,Win,08-02-05
Light,Okay,Win,08-02-05
Light,Okay,Win,08-02-05
Light,Kal,Loss,08-02-05
Light,Kal,Win,08-02-05
Light,Kal,Loss,08-02-05
Light,Kal,Loss,08-02-05
Light,Sea,Win,08-01-31
Light,Sea,Win,08-01-31
Light,Sea,Loss,08-01-24
Light,GoRush,Win,08-01-17
Light,Shine[Name],Loss,08-01-17
Light,GoRush,Win,08-01-17
Light,Sea,Loss,08-01-04
Light,Midas,Loss,08-01-04
Light,Much,Loss,07-12-26
Light,oDin,Win,07-12-23
Light,Flash,Loss,07-12-18
Light,GoRush,Win,07-12-15
Light,Jaedong,Loss,07-11-30
Light,Jaedong,Win,07-11-30
Light,Hery,Win,07-11-29
Light,Nbs,Win,07-11-29
Light,GGPlay,Win,07-11-27
Light,Jaedong,Loss,07-11-23
Light,Kal,Loss,07-11-12
Light,Iris,Win,07-11-09
Light,fOrGG,Win,07-11-07
Light,go.go,Loss,07-11-04
Light,Hwasin,Win,07-10-28
Light,Kwanro,Loss,07-10-20
Light,July,Win,07-10-19
Light,GoRush,Win,07-10-17
Light,Haran,Loss,07-10-14
Light,Kwanro,Loss,07-10-11
Light,GoRush,Win,07-10-04
Light,LuCifer,Win,07-10-04
Light,Rock,Loss,07-09-29
Light,Hwasin,Win,07-09-28
Light,sAviOr,Loss,07-08-17
Light,sAviOr,Loss,07-08-17
Light,sAviOr,Win,07-08-17
Light,oDin,Win,07-08-16
Light,SangHo,Win,07-08-16
Light,Bisu,Win,07-08-14
Light,Bisu,Win,07-08-14
Light,Bisu,Loss,07-08-14
Light,Clon,Loss,07-08-11
Light,Clon,Loss,07-08-11
Light,Fantasy,Win,07-08-10
Light,Fantasy,Win,07-08-10
Light,Sea,Win,07-08-08
Light,free,Win,07-08-08
Light,Pusan,Win,07-08-06
Light,Pusan,Win,07-08-06
Light,Jaedong,Loss,07-07-28
Light,Hwasin,Loss,07-07-22
Light,firebathero,Win,07-07-09
Light,BoxeR,Win,07-06-30
Light,Canata,Win,07-06-16
Light,Stork,Loss,07-06-14
Light,Bisu,Loss,07-06-10
Light,sAviOr,Win,07-06-08
Light,iloveoov,Loss,07-06-01
Light,Bisu,Loss,07-05-31
Light,Flash,Loss,07-05-18
Light,HerO_V_,Loss,07-05-09
Light,Clon,Win,07-05-06
Light,TT,Win,07-05-05
Light,Midas,Win,07-05-05
Light,Nal_rA,Loss,07-05-02
Light,fOrGG,Win,07-04-19
Light,iloveoov,Win,07-04-19
Light,Jaedong,Win,07-04-14
Light,Shine[Name],Win,07-04-05
Light,Shine[Name],Win,07-04-05
Light,Shine[Name],Loss,07-04-05
Light,Luxury,Loss,07-03-11
Light,Hwasin,Loss,07-03-09
Light,Kal,Win,07-03-09
Light,Calm,Win,07-03-09
Light,][Min][Gu][,Win,07-02-13
Light,][Min][Gu][,Loss,07-02-13
Light,][Min][Gu][,Win,07-02-13
Light,Hwasin,Loss,07-02-01
Light,Hwasin,Loss,07-02-01
Light,Hwasin,Win,07-02-01
Light,Luxury,Win,07-01-27
Light,Bisu,Loss,07-01-25
Light,Bisu,Loss,07-01-25
Light,Bisu,Win,07-01-25
Light,firebathero,Loss,07-01-12
Light,NaDa,Loss,07-01-12
Light,Silver,Win,07-01-11
Light,sAviOr,Loss,07-01-05
Light,XellOs,Win,06-12-28
Light,Midas,Loss,06-12-27
Light,Jaedong,Loss,06-12-23
Light,ChoJJa,Win,06-12-22
Light,DaezanG,Loss,06-12-16
Light,free,Win,06-12-16
Light,JJu,Win,06-12-14
Light,Casy,Loss,06-12-09
Light,RainBOw,Win,06-12-03
Light,UpMaGiC,Loss,06-11-25
Light,ShinHwA,Win,06-11-23
Light,YellOw[ArnC],Win,06-11-23
Light,Anytime,Loss,06-11-04
Light,NaDa,Loss,06-10-30
Light,Hwasin,Win,06-10-15
Light,Junwi,Win,06-09-28
Light,Junwi,Win,06-09-28
Light,free,Win,06-09-24
Light,ZergMaN,Win,06-09-18
Light,ZergMaN,Loss,06-09-13
Light,GoRush,Win,06-09-12
Light,][Min][Gu][,Win,06-09-12
Light,Jy,Loss,06-09-08
Light,Goodfriend,Win,06-09-02
Light,NaDa,Loss,06-09-01
Light,Luxury,Win,06-08-04
Light,Rock,Loss,06-08-04
Light,RainBOw,Win,06-08-04
Light,BackHo,Win,06-08-03
Light,BackHo,Loss,06-08-03
Light,BackHo,Win,06-08-03
Light,bOy,Win,06-08-03
Light,bOy,Win,06-08-03
Light,Midas,Loss,06-07-29
Light,Jy,Loss,06-07-22
Light,Anytime,Win,06-07-08
Light,GGPlay,Win,06-07-02
Light,Junwi,Win,06-06-28
Light,Junwi,Win,06-06-28
Light,SaferZerg,Win,06-06-28
Light,SaferZerg,Loss,06-06-28
Light,SaferZerg,Win,06-06-28
Light,Side,Win,06-06-28
Light,Side,Win,06-06-28
Light,Silver,Loss,06-06-04
Light,Control,Loss,06-05-30
Light,Control,Win,06-05-30
Light,Control,Loss,06-05-30
Light,FruitDealer,Loss,06-05-20
Light,Hwasin,Loss,06-05-15
Light,Chalrenge,Win,06-05-07
Light,Goodfriend,Loss,06-04-30
Light,Justin,Win,06-04-27
Light,Justin,Win,06-04-27
Light,Justin,Loss,06-04-27
Light,Canata,Win,06-04-25
Light,Canata,Win,06-04-25
Light,HerO_V_,Win,06-04-24
Light,HerO_V_,Win,06-04-24
Light,HerO_V_,Loss,06-04-24
Light,FruitDealer,Win,06-04-18
Light,FruitDealer,Loss,06-04-18
Light,FruitDealer,Win,06-04-18
Light,ShinHwA,Loss,06-03-29
Light,Silver,Loss,06-03-29
Light,First,Win,06-03-28
Light,First,Win,06-03-28
Light,First,Loss,06-03-28
Light,GoZip,Win,06-03-28
Light,GoZip,Win,06-03-28
Light,GoZip,Loss,06-03-28
Light,Reach,Win,06-03-28
Light,Reach,Win,06-03-28
Light,SiR@SoNi,Win,06-03-28
Light,SiR@SoNi,Win,06-03-28
Light,ELIZA,Loss,06-03-27
Light,ELIZA,Win,06-03-27
Light,ELIZA,Loss,06-03-27
Light,Hery,Loss,06-02-28
Light,kOs,Win,06-02-27
Horang2,Last,Win,11-06-26
Horang2,JangBi,Loss,11-06-22
Horang2,HoeJJa,Loss,11-06-20
Horang2,Tempest,Loss,11-06-17
Horang2,Tempest,Loss,11-06-17
Horang2,Ryul2,Win,11-06-17
Horang2,Ryul2,Win,11-06-17
Horang2,Wooki,Win,11-06-14
Horang2,Lazy,Win,11-06-12
Horang2,Much,Win,11-06-07
Horang2,Killer,Win,11-06-04
Horang2,Stork,Loss,11-05-21
Horang2,Bisu,Win,11-05-17
Horang2,Shuttle,Win,11-05-14
Horang2,Jaedong,Win,11-05-11
Horang2,Pure,Win,11-05-08
Horang2,Shine,Win,11-05-08
Horang2,Grape,Loss,11-05-07
Horang2,Grape,Loss,11-05-07
Horang2,Iris,Win,11-05-04
Horang2,Action,Win,11-05-01
Horang2,Grape,Win,11-04-30
Horang2,HyuN,Loss,11-04-25
Horang2,RuBy,Win,11-04-19
Horang2,HyuN,Win,11-04-19
Horang2,RuBy,Loss,11-04-19
Horang2,firebathero,Loss,11-03-20
Horang2,Iris,Win,11-03-20
Horang2,Paralyze,Win,11-03-10
Horang2,Shine,Win,11-03-10
Horang2,Stork,Win,11-03-08
Horang2,great,Win,11-03-08
Horang2,Grape,Win,11-03-08
Horang2,hyvaa,Win,11-03-03
Horang2,hyvaa,Win,11-03-03
Horang2,Always,Win,11-03-03
Horang2,Always,Win,11-03-03
Horang2,BarrackS,Loss,11-02-22
Horang2,Bisu,Loss,11-02-01
Horang2,Fantasy,Win,11-02-01
Horang2,Flying,Loss,11-01-30
Horang2,Stork,Win,11-01-24
Horang2,PerfectMan,Loss,11-01-22
Horang2,Light,Loss,10-12-29
Horang2,Stats,Win,10-12-27
Horang2,Really,Loss,10-12-21
Horang2,Kal,Win,10-12-18
Horang2,Alone,Loss,10-12-06
Horang2,GoRush,Win,10-11-30
Horang2,BaBy,Loss,10-11-27
Horang2,s2,Loss,10-11-20
Horang2,RorO,Loss,10-11-20
Horang2,s2,Win,10-11-20
Horang2,Violet,Win,10-11-14
Horang2,HyuN,Loss,10-11-10
Horang2,HyuN,Win,10-11-10
Horang2,HyuN,Loss,10-11-10
Horang2,Jaehoon,Loss,10-11-09
Horang2,Shuttle,Win,10-11-06
Horang2,Flying,Win,10-11-03
Horang2,ggaemo,Win,10-11-01
Horang2,Killer,Loss,10-10-29
Horang2,HyuN,Win,10-10-29
Horang2,Light,Win,10-10-29
Horang2,Light,Win,10-10-29
Horang2,Light,Loss,10-10-29
Horang2,KaL[KaL],Win,10-10-29
Horang2,KaL[KaL],Win,10-10-29
Horang2,Chavi,Win,10-10-28
Horang2,Chavi,Loss,10-10-28
Horang2,Chavi,Win,10-10-28
Horang2,Hwan,Win,10-10-28
Horang2,Hwan,Win,10-10-28
Horang2,RorO,Loss,10-10-20
Horang2,Sky,Win,10-10-17
Horang2,Classic,Loss,10-07-26
Horang2,Violet,Win,10-07-13
Horang2,BackHo,Loss,10-07-10
Horang2,Classic,Win,10-07-05
Horang2,great,Win,10-06-30
Horang2,YellOw,Loss,10-06-22
Horang2,Crazy-Hydra,Win,10-06-19
Horang2,EffOrt,Win,10-06-14
Horang2,Ssak,Loss,10-06-11
Horang2,Ssak,Win,10-06-11
Horang2,Ssak,Loss,10-06-11
Horang2,BaBy,Loss,10-06-09
Horang2,Kal,Loss,10-06-06
Horang2,Hyuk,Loss,10-06-03
Horang2,Pure,Win,10-06-03
Horang2,Hyuk,Loss,10-06-03
Horang2,Jaehoon,Win,10-06-01
Horang2,Special,Win,10-05-27
Horang2,Special,Win,10-05-27
Horang2,Special,Loss,10-05-27
Horang2,Dear,Win,10-05-27
Horang2,Dear,Loss,10-05-27
Horang2,Dear,Win,10-05-27
Horang2,Stats,Loss,10-05-23
Horang2,Reach,Win,10-05-18
Horang2,free,Win,10-05-15
Horang2,Kal,Win,10-05-09
Horang2,Pusan,Win,10-04-27
Horang2,HiyA,Win,10-04-24
Horang2,JangBi,Loss,10-04-21
Horang2,Fantasy,Loss,10-04-18
Horang2,BByong,Win,10-04-12
Horang2,EffOrt,Loss,10-03-08
Horang2,JangBi,Win,10-03-03
Horang2,Stork,Win,10-03-03
Horang2,Bisu,Loss,10-02-28
Horang2,Minam,Loss,10-02-05
Horang2,Minam,Loss,10-02-05
Horang2,Minam,Win,10-02-05
Horang2,TearS,Loss,10-02-04
Horang2,TearS,Loss,10-02-04
Horang2,Pure,Win,10-01-06
Horang2,DarkElf,Loss,10-01-03
Horang2,GuemChi,Win,09-12-12
Horang2,Stork,Loss,09-11-25
Horang2,FrOzen,Loss,09-11-09
Horang2,FrOzen,Loss,09-11-04
Horang2,FrOzen,Loss,09-11-04
Horang2,FrOzen,Win,09-11-04
Horang2,Action,Loss,09-10-27
Horang2,Mind,Loss,09-10-21
Horang2,DarkElf,Win,09-10-18
Horang2,Saint,Loss,09-10-10
Horang2,BaBy,Loss,09-10-10
Horang2,TurN,Win,09-09-30
Horang2,TurN,Win,09-09-30
Horang2,NeeL,Win,09-09-30
Horang2,NeeL,Loss,09-09-30
Horang2,NeeL,Win,09-09-30
Horang2,Wrath,Win,09-09-30
