,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,HoeJJa,Loss,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,HoeJJa,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,HoeJJa,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,ajuk12,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,ajuk12,Win,
+,11-06-26,Shinhan10-11 Prole..,New Bloody Ridge,Snow,Loss,
+,11-06-24,ODT2011-1,La Mancha,Shine,Loss,
+,11-06-24,ODT2011-1,Gladiator,JangBi,Loss,
+,11-06-24,ODT2011-1,New Bloody Ridge,Shine,Win,
+,11-06-21,Shinhan10-11 Prole..,Circuit Breaker,Iris,Loss,
+,11-06-18,Shinhan10-11 Prole..,La Mancha,Flash,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,PianO,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,PianO,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Jaehoon,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Jaehoon,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Always,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Always,Win,
+,11-06-15,Shinhan10-11 Prole..,New Empire of th..,Tyson,Win,
+,11-06-13,Shinhan10-11 Prole..,Neo Beltway,Light,Loss,
+,11-06-06,Shinhan10-11 Prole..,New Bloody Ridge,Brave,Win,
+,11-06-04,Shinhan10-11 Prole..,New Bloody Ridge,By.Sun,Win,
+,11-05-22,Shinhan10-11 Prole..,New Empire of th..,Really,Win,
+,11-05-16,Shinhan10-11 Prole..,New Bloody Ridge,sHy,Win,
+,11-05-14,Shinhan10-11 Prole..,La Mancha,Horang2,Loss,
+,11-05-11,Shinhan10-11 Prole..,New Empire of th..,Fantasy,Win,
+,11-05-09,Shinhan10-11 Prole..,La Mancha,RuBy,Win,
+,11-05-03,Shinhan10-11 Prole..,New Bloody Ridge,Jaehoon,Loss,
+,11-04-24,Shinhan10-11 Prole..,La Mancha,Midas,Win,
+,11-03-21,SWL 2011,Bloody Ridge,Stork,Win,
+,11-03-19,MBC Survivor 22nd,Empire of the Sun,Sea,Loss,
+,11-03-19,MBC Survivor 22nd,Circuit Breaker,s2,Loss,
+,11-03-09,SWL 2011,Bloody Ridge,BaBy,Win,
+,11-03-06,SWL 2011,Benzene,sKyHigh,Loss,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,BarrackS,Win,
+,11-03-03,2011 Spring MST Pr..,La Mancha,BarrackS,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,BarrackS,Loss,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Rise,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Rise,Win,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Rise,Loss,
+,11-02-23,SWL 2011,La Mancha,Iris,Loss,
