,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Flying,Win,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Flying,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Flying,Loss,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Nbs,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Nbs,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Nbs,Loss,
+,11-06-29,Shinhan10-11 Prole..,La Mancha,Iris,Win,
+,11-06-26,Shinhan10-11 Prole..,La Mancha,Killer,Win,
+,11-06-24,ODT2011-1,La Mancha,Mind,Win,
+,11-06-24,ODT2011-1,Gladiator,Tempest,Win,
+,11-06-24,ODT2011-1,New Bloody Ridge,Mind,Loss,
+,11-06-22,Shinhan10-11 Prole..,Alternative,Wooki,Win,
+,11-06-20,Shinhan10-11 Prole..,La Mancha,Jaehoon,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,JangBi,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,JangBi,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Food5,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Food5,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Food5,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Last,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Last,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Last,Win,
+,11-06-14,Shinhan10-11 Prole..,Neo Aztec,Stork,Win,
+,11-06-12,Shinhan10-11 Prole..,Neo Aztec,Stats,Win,
+,11-05-21,Shinhan10-11 Prole..,Neo Aztec,Pure,Win,
+,11-05-17,Shinhan10-11 Prole..,Alternative,Movie,Loss,
+,11-05-14,Shinhan10-11 Prole..,Alternative,Alone,Win,
+,11-05-11,Shinhan10-11 Prole..,Circuit Breaker,Bogus,Loss,
+,11-05-08,Shinhan10-11 Prole..,Alternative,Stork,Win,
+,11-05-04,Shinhan10-11 Prole..,Alternative,ZerO,Win,
+,11-05-01,Shinhan10-11 Prole..,Alternative,Jaehoon,Win,
+,11-04-25,Shinhan10-11 Prole..,Neo Aztec,Stats,Win,
+,11-04-23,Shinhan10-11 Prole..,Neo Aztec,PianO,Win,
+,11-04-21,KeSPA 10-11 Dream ..,Aztec,sHy,Loss,
+,11-04-21,KeSPA 10-11 Dream ..,Circuit Breaker,Lizzy,Win,
+,11-04-21,KeSPA 10-11 Dream ..,Bloody Ridge,HoeJJa,Win,
+,11-04-21,KeSPA 10-11 Dream ..,Bloody Ridge,NoroO,Win,
+,11-04-14,KeSPA 10-11 Dream ..,Circuit Breaker,Where,Loss,
