p1,p2,result,date
DieStar,RideamuS,Win,11-04-06
DieStar,RideamuS,Win,11-04-06
DieStar,Tarson,Loss,11-04-04
DieStar,Tarson,Loss,11-04-04
DieStar,sYz,Loss,11-04-01
DieStar,sYz,Loss,11-04-01
DieStar,Epic,Win,11-04-01
DieStar,Epic,Win,11-04-01
DieStar,Epic,Loss,11-04-01
DieStar,MaNa,Loss,11-03-27
DieStar,MaNa,Loss,11-03-27
DieStar,MaNa,Loss,11-03-27
DieStar,HappyZerG,Win,11-03-27
DieStar,HappyZerG,Win,11-03-27
DieStar,maggrig,Win,11-03-27
DieStar,maggrig,Win,11-03-27
DieStar,Happy,Loss,11-03-23
DieStar,Happy,Win,11-03-23
DieStar,Happy,Loss,11-03-23
DieStar,Kusai,Win,11-03-23
DieStar,Kusai,Win,11-03-23
DieStar,Kusai,Loss,11-03-23
DieStar,Strelok,Loss,11-03-13
DieStar,Strelok,Loss,11-03-13
DieStar,Strelok,Win,11-03-13
DieStar,Strelok,Loss,11-03-13
DieStar,Strelok,Win,11-03-13
DieStar,SaJeR,Win,11-03-13
DieStar,SaJeR,Win,11-03-13
DieStar,SaJeR,Loss,11-03-13
DieStar,Kas,Loss,11-03-10
DieStar,Kas,Loss,11-03-10
DieStar,Kas,Loss,11-03-10
DieStar,Kas,Win,11-03-10
DieStar,iNSoLeNCE,Win,11-03-10
DieStar,iNSoLeNCE,Win,11-03-10
DieStar,Origine,Win,11-03-10
DieStar,Origine,Win,11-03-10
DieStar,CBSchatten,Win,11-03-10
DieStar,CBSchatten,Win,11-03-10
DieStar,Nerchio,Loss,11-03-07
DieStar,Nerchio,Loss,11-03-07
DieStar,Nerchio,Win,11-03-07
DieStar,Nerchio,Loss,11-03-07
DieStar,Satiini,Win,11-03-07
DieStar,Satiini,Win,11-03-07
DieStar,escaton,Win,11-03-07
DieStar,escaton,Win,11-03-07
DieStar,VortiX,Loss,11-03-06
DieStar,VortiX,Win,11-03-06
DieStar,VortiX,Loss,11-03-06
DieStar,BRAT_OK,Loss,11-03-04
DieStar,BRAT_OK,Loss,11-03-04
DieStar,BRAT_OK,Win,11-03-04
DieStar,Rasowy,Win,11-03-04
DieStar,Rasowy,Win,11-03-04
DieStar,Rasowy,Loss,11-03-04
DieStar,Pomi,Win,11-03-03
DieStar,Pomi,Win,11-03-03
DieStar,Underdark,Win,11-03-03
DieStar,Underdark,Win,11-03-03
DieStar,Nerchio,Loss,11-03-02
DieStar,Nerchio,Loss,11-03-02
DieStar,Wilko,Win,11-03-01
DieStar,Wilko,Win,11-03-01
DieStar,Rmdx,Win,11-03-01
DieStar,Rmdx,Loss,11-03-01
DieStar,Rmdx,Win,11-03-01
DieStar,elfi,Loss,11-02-27
DieStar,elfi,Win,11-02-27
DieStar,elfi,Loss,11-02-27
DieStar,Kas,Loss,11-02-27
DieStar,Kas,Loss,11-02-27
DieStar,Kas,Win,11-02-27
DieStar,MaNa,Win,11-02-27
DieStar,MaNa,Win,11-02-27
DieStar,MaNa,Loss,11-02-27
DieStar,Roll,Loss,11-02-26
DieStar,Roll,Win,11-02-26
DieStar,Roll,Loss,11-02-26
DieStar,LoWeLy,Win,11-02-26
DieStar,LoWeLy,Win,11-02-26
DieStar,ToD,Loss,11-02-22
DieStar,ToD,Loss,11-02-22
DieStar,ToD,Win,11-02-22
DieStar,h4u.SKy,Loss,11-02-21
DieStar,h4u.SKy,Loss,11-02-21
DieStar,DIMAGA,Loss,11-02-20
DieStar,DIMAGA,Win,11-02-20
DieStar,DIMAGA,Loss,11-02-20
DieStar,Socke,Win,11-02-17
DieStar,Socke,Loss,11-02-17
DieStar,Socke,Win,11-02-17
DieStar,MorroW,Loss,11-02-14
DieStar,MorroW,Loss,11-02-14
DieStar,MorroW,Loss,11-02-14
DieStar,UkraineStar,Win,11-02-14
DieStar,UkraineStar,Loss,11-02-14
DieStar,UkraineStar,Win,11-02-14
DieStar,ho8ot,Win,11-02-14
DieStar,ho8ot,Loss,11-02-14
DieStar,ho8ot,Win,11-02-14
DieStar,Adelscott,Loss,11-02-12
DieStar,Adelscott,Win,11-02-12
DieStar,Adelscott,Loss,11-02-12
DieStar,elfi,Win,11-02-12
DieStar,elfi,Loss,11-02-12
DieStar,elfi,Win,11-02-12
DieStar,Naama,Win,11-02-12
DieStar,Naama,Win,11-02-12
DieStar,imakki,Win,11-02-11
DieStar,imakki,Loss,11-02-11
DieStar,imakki,Win,11-02-11
DieStar,ZhuGeLiang,Win,11-02-11
DieStar,ZhuGeLiang,Win,11-02-11
DieStar,SjoW,Loss,11-02-09
DieStar,SjoW,Loss,11-02-09
DieStar,SjoW,Win,11-02-09
DieStar,Fargo,Win,11-02-09
DieStar,Fargo,Win,11-02-09
DieStar,Kas,Loss,11-02-07
DieStar,Kas,Win,11-02-07
DieStar,Kas,Loss,11-02-07
DieStar,MorroW,Loss,11-02-06
DieStar,MorroW,Loss,11-02-06
DieStar,MorroW,Win,11-02-06
DieStar,MorroW,Win,11-02-06
DieStar,MorroW,Loss,11-02-06
DieStar,GoOdy,Win,11-02-06
DieStar,GoOdy,Win,11-02-06
DieStar,GoOdy,Loss,11-02-06
DieStar,Fargo,Win,11-02-06
DieStar,Fargo,Win,11-02-06
DieStar,Fargo,Loss,11-02-06
DieStar,DIMAGA,Loss,11-02-05
DieStar,DIMAGA,Loss,11-02-05
DieStar,DIMAGA,Win,11-02-05
DieStar,SjoW,Win,11-02-05
DieStar,SjoW,Win,11-02-05
DieStar,SjoW,Loss,11-02-05
DieStar,LaLuSh,Loss,11-02-05
DieStar,LaLuSh,Win,11-02-05
DieStar,LaLuSh,Loss,11-02-05
DieStar,MaNa,Loss,11-02-03
DieStar,MaNa,Loss,11-02-03
DieStar,MaNa,Win,11-02-03
DieStar,Stephano,Win,11-02-03
DieStar,Stephano,Win,11-02-03
DieStar,Stephano,Loss,11-02-03
DieStar,NaNiwa,Loss,11-01-29
DieStar,NaNiwa,Loss,11-01-29
DieStar,SjoW,Win,11-01-28
DieStar,SjoW,Win,11-01-28
DieStar,Nerchio,Win,11-01-28
DieStar,Nerchio,Loss,11-01-28
DieStar,Nerchio,Win,11-01-28
DieStar,DIMAGA,Loss,11-01-23
DieStar,DIMAGA,Loss,11-01-23
DieStar,DIMAGA,Win,11-01-23
DieStar,DIMAGA,Win,11-01-23
DieStar,DIMAGA,Loss,11-01-23
DieStar,Fargo,Win,11-01-23
DieStar,Fargo,Win,11-01-23
DieStar,Fargo,Loss,11-01-23
DieStar,TLO,Win,11-01-23
DieStar,TLO,Loss,11-01-23
DieStar,TLO,Win,11-01-23
DieStar,Jimpo,Loss,11-01-17
DieStar,Jimpo,Win,11-01-17
DieStar,Jimpo,Loss,11-01-17
DieStar,ToXiK,Win,11-01-17
DieStar,ToXiK,Loss,11-01-17
DieStar,ToXiK,Win,11-01-17
DieStar,h34D_hUnT3R,Loss,11-01-14
DieStar,h34D_hUnT3R,Loss,11-01-14
DieStar,HayprO,Loss,11-01-11
DieStar,HayprO,Loss,11-01-11
DieStar,HayprO,Win,11-01-11
DieStar,MaNa,Loss,11-01-10
DieStar,MaNa,Loss,11-01-10
DieStar,MaNa,Loss,11-01-10
DieStar,Strelok,Win,11-01-10
DieStar,Strelok,Win,11-01-10
DieStar,Strelok,Loss,11-01-10
DieStar,Satiini,Win,11-01-10
DieStar,Satiini,Loss,11-01-10
DieStar,Satiini,Win,11-01-10
DieStar,Druzdil,Win,11-01-10
DieStar,Druzdil,Win,11-01-10
DieStar,HasuObs,Loss,11-01-08
DieStar,HasuObs,Loss,11-01-08
DieStar,Nerchio,Loss,11-01-08
DieStar,Nerchio,Loss,11-01-08
DieStar,EffkA,Loss,11-01-04
DieStar,EffkA,Loss,11-01-04
DieStar,MoMaN,Win,11-01-04
DieStar,MoMaN,Loss,11-01-04
DieStar,MoMaN,Win,11-01-04
DieStar,Socke,Win,11-01-03
DieStar,Socke,Win,11-01-03
DieStar,Socke,Loss,11-01-03
DieStar,Socke,Win,11-01-03
DieStar,Socke,Loss,11-01-03
DieStar,Nelfi,Win,11-01-03
DieStar,Nelfi,Loss,11-01-03
DieStar,Nelfi,Win,11-01-03
DieStar,Miou,Win,11-01-03
DieStar,Miou,Loss,11-01-03
DieStar,Miou,Win,11-01-03
DieStar,Strelok,Loss,11-01-02
DieStar,Strelok,Loss,11-01-02
DieStar,Rikytan,Win,10-12-31
DieStar,Rikytan,Win,10-12-31
DieStar,Rikytan,Loss,10-12-31
DieStar,meRz,Win,10-12-31
DieStar,meRz,Win,10-12-31
DieStar,meRz,Loss,10-12-31
DieStar,control,Win,10-12-27
DieStar,control,Win,10-12-27
DieStar,MaNa,Loss,10-12-27
DieStar,MaNa,Loss,10-12-27
DieStar,DIMAGA,Loss,10-12-27
DieStar,DIMAGA,Loss,10-12-27
DieStar,DIMAGA,Win,10-12-27
DieStar,DarKFoRcE,Loss,10-12-26
DieStar,DarKFoRcE,Loss,10-12-26
DieStar,Forsen,Win,10-12-26
DieStar,Forsen,Win,10-12-26
DieStar,Beastyqt,Loss,10-12-22
DieStar,Beastyqt,Loss,10-12-22
DieStar,Beastyqt,Win,10-12-22
DieStar,Tarson,Loss,10-12-19
DieStar,Tarson,Loss,10-12-19
DieStar,Tarson,Win,10-12-19
DieStar,Tarson,Win,10-12-19
DieStar,Tarson,Loss,10-12-19
DieStar,Strelok,Win,10-12-19
DieStar,Adelscott,Win,10-12-19
DieStar,Adelscott,Win,10-12-19
DieStar,Bischu,Loss,10-12-18
DieStar,Bischu,Loss,10-12-18
DieStar,Bischu,Loss,10-12-18
DieStar,Adelscott,Win,10-12-18
DieStar,Adelscott,Win,10-12-18
DieStar,NaNiwa,Win,10-12-18
DieStar,NaNiwa,Win,10-12-18
DieStar,NaNiwa,Loss,10-12-18
DieStar,VortiX,Win,10-12-18
DieStar,VortiX,Win,10-12-18
DieStar,MaNa,Win,10-12-18
DieStar,MaNa,Win,10-12-18
DieStar,control,Loss,10-12-15
DieStar,control,Win,10-12-15
DieStar,control,Loss,10-12-15
DieStar,control,Win,10-12-15
DieStar,control,Loss,10-12-15
DieStar,SkyLine,Win,10-12-15
DieStar,SkyLine,Win,10-12-15
DieStar,itzbitzi,Win,10-12-15
DieStar,itzbitzi,Win,10-12-15
DieStar,Tarson,Loss,10-12-08
DieStar,Tarson,Loss,10-12-08
DieStar,Kas,Loss,10-12-01
DieStar,Kas,Loss,10-12-01
DieStar,Kas,Win,10-12-01
DieStar,SkyLine,Win,10-12-01
DieStar,SkyLine,Win,10-12-01
DieStar,SkyLine,Loss,10-12-01
DieStar,ToHio,Loss,10-11-16
DieStar,ToHio,Loss,10-11-16
DieStar,T.SQD)Kr,Win,10-11-16
DieStar,T.SQD)Kr,Win,10-11-16
DieStar,GoOdy,Loss,10-11-07
DieStar,GoOdy,Loss,10-11-07
DieStar,sTorMaGGeDoN,Win,10-11-07
DieStar,sTorMaGGeDoN,Win,10-11-07
DieStar,sTorMaGGeDoN,Loss,10-11-07
DieStar,Kas,Loss,10-11-01
DieStar,Kas,Win,10-11-01
DieStar,Kas,Loss,10-11-01
DieStar,Kas,Loss,10-11-01
DieStar,DaBoO,Win,10-11-01
DieStar,DaBoO,Win,10-11-01
DieStar,SjoW,Win,10-11-01
DieStar,SjoW,Win,10-11-01
DieStar,SjoW,Loss,10-11-01
DieStar,Tarson,Loss,10-10-31
DieStar,Tarson,Loss,10-10-31
DieStar,SjoW,Loss,10-10-19
DieStar,SjoW,Loss,10-10-19
DieStar,SjoW,Loss,10-10-19
DieStar,iVoRy,Win,10-10-19
DieStar,iVoRy,Loss,10-10-19
DieStar,iVoRy,Win,10-10-19
DieStar,DeathAngel,Win,10-10-19
DieStar,DeathAngel,Loss,10-10-19
DieStar,DeathAngel,Win,10-10-19
DieStar,SjoW,Loss,10-10-15
DieStar,SjoW,Loss,10-10-15
DieStar,SjoW,Loss,10-10-15
DieStar,Jimpo,Win,10-10-15
DieStar,Jimpo,Win,10-10-15
DieStar,Fuzer,Win,10-10-15
DieStar,Fuzer,Win,10-10-15
DieStar,FuRy,Loss,10-10-13
DieStar,FuRy,Loss,10-10-13
DieStar,FuRy,Win,10-10-13
DieStar,GoOdy,Loss,10-09-29
DieStar,Strelok,Loss,10-09-26
DieStar,Strelok,Loss,10-09-26
Sheth,MorroW,Win,11-06-08
Sheth,MorroW,Win,11-06-08
Sheth,MorroW,Loss,11-06-08
Sheth,Fenix,Loss,11-06-05
Sheth,Fenix,Loss,11-06-05
Sheth,July,Loss,11-06-04
Sheth,July,Win,11-06-04
Sheth,July,Loss,11-06-04
Sheth,MMA,Loss,11-06-04
Sheth,MMA,Loss,11-06-04
Sheth,SjoW,Win,11-06-03
Sheth,SjoW,Win,11-06-03
Sheth,SjoW,Loss,11-06-03
Sheth,mOoNan,Win,11-06-03
Sheth,mOoNan,Win,11-06-03
Sheth,mOoNan,Loss,11-06-03
Sheth,KiWiKaKi,Win,11-06-03
Sheth,KiWiKaKi,Win,11-06-03
Sheth,KiWiKaKi,Loss,11-06-03
Sheth,ViBE,Win,11-06-01
Sheth,ViBE,Win,11-06-01
Sheth,Fenix,Loss,11-05-25
Sheth,Fenix,Loss,11-05-25
Sheth,Moon,Win,11-05-18
Sheth,Moon,Win,11-05-18
Sheth,KiWiKaKi,Loss,11-05-11
Sheth,KiWiKaKi,Loss,11-05-11
Sheth,TLO,Win,11-05-04
Sheth,TLO,Win,11-05-04
Sheth,Grubby,Win,11-04-27
Sheth,Grubby,Win,11-04-27
Sheth,ReSpOnSe,Loss,11-04-23
Sheth,ReSpOnSe,Loss,11-04-23
Sheth,Zelniq,Loss,11-04-23
Sheth,Zelniq,Loss,11-04-23
Sheth,Stalife,Loss,11-04-23
Sheth,Stalife,Loss,11-04-23
Sheth,Axslav,Loss,11-04-21
Sheth,Axslav,Loss,11-04-21
Sheth,Axslav,Win,11-04-21
Sheth,RainBOw,Win,11-04-20
Sheth,RainBOw,Win,11-04-20
Sheth,RainBOw,Loss,11-04-20
Sheth,NamhciR,Loss,11-04-15
Sheth,NamhciR,Loss,11-04-15
Sheth,sixjaxMajOr,Win,11-04-15
Sheth,sixjaxMajOr,Win,11-04-15
Sheth,Artosis,Win,11-04-12
Sheth,Artosis,Win,11-04-12
Sheth,HuK,Loss,11-04-03
Sheth,HuK,Loss,11-04-03
Sheth,qxc,Win,11-04-03
Sheth,qxc,Win,11-04-03
Sheth,dde,Win,11-04-03
Sheth,dde,Win,11-04-03
Sheth,KawaiiRice,Win,11-04-03
Sheth,KawaiiRice,Win,11-04-03
Sheth,TriMaster,Win,11-04-02
Sheth,TriMaster,Win,11-04-02
Sheth,MurDeR,Win,11-04-02
Sheth,MurDeR,Win,11-04-02
Sheth,Mirhi,Win,11-04-02
Sheth,Mirhi,Win,11-04-02
Sheth,Binski,Win,11-04-02
Sheth,Binski,Win,11-04-02
Sheth,Soda,Win,11-04-01
Sheth,Soda,Win,11-04-01
Sheth,Pokebunny,Loss,11-04-01
Sheth,Pokebunny,Loss,11-04-01
Sheth,mOoNan,Loss,11-03-26
Sheth,mOoNan,Loss,11-03-26
Sheth,LaLuSh,Win,11-03-26
Sheth,LaLuSh,Win,11-03-26
Sheth,SeleCT,Loss,11-03-26
Sheth,SeleCT,Win,11-03-26
Sheth,SeleCT,Loss,11-03-26
Sheth,Stalife,Win,11-03-26
Sheth,Stalife,Loss,11-03-26
Sheth,Stalife,Win,11-03-26
Sheth,Grubby,Win,11-03-26
Sheth,Grubby,Win,11-03-26
Sheth,Drewbie,Win,11-03-23
Sheth,Drewbie,Win,11-03-23
Sheth,Drewbie,Win,11-03-23
Sheth,Drewbie,Loss,11-03-23
Sheth,Drewbie,Win,11-03-23
Sheth,sixjaxMajOr,Win,11-03-23
Sheth,sixjaxMajOr,Win,11-03-23
Sheth,sixjaxMajOr,Win,11-03-23
Sheth,CatZ,Win,11-03-23
Sheth,CatZ,Win,11-03-23
Sheth,Drewbie,Win,11-03-23
Sheth,Drewbie,Win,11-03-23
Sheth,Drewbie,Loss,11-03-23
Sheth,Ver,Win,11-03-12
Sheth,Ver,Loss,11-03-12
Sheth,Ver,Loss,11-03-12
Sheth,Ver,Win,11-03-12
Sheth,Ver,Win,11-03-12
Sheth,Ver,Loss,11-03-12
Sheth,Ver,Win,11-03-12
Sheth,rsvp,Win,11-03-12
Sheth,rsvp,Loss,11-03-12
Sheth,rsvp,Win,11-03-12
Sheth,rsvp,Win,11-03-12
Sheth,KawaiiRice,Loss,11-03-02
Sheth,KawaiiRice,Win,11-03-02
Sheth,KawaiiRice,Loss,11-03-02
Sheth,KawaiiRice,Loss,11-03-02
Sheth,KawaiiRice,Loss,11-03-02
Sheth,OpTiKzErO,Loss,11-02-20
Sheth,OpTiKzErO,Win,11-02-20
Sheth,OpTiKzErO,Loss,11-02-20
Sheth,iNcontroL,Win,11-02-20
Sheth,iNcontroL,Win,11-02-20
Sheth,dignitas.KiLLeR,Win,11-02-19
Sheth,dignitas.KiLLeR,Win,11-02-19
Sheth,oGsHero,Loss,11-02-19
Sheth,oGsHero,Win,11-02-19
Sheth,oGsHero,Loss,11-02-19
Sheth,Delphi,Win,11-02-19
Sheth,Delphi,Win,11-02-19
Sheth,ViBE,Win,11-02-19
Sheth,ViBE,Win,11-02-19
Sheth,ViBE,Loss,11-02-19
Sheth,Minigun,Loss,11-02-15
Sheth,Minigun,Loss,11-02-15
Sheth,Minigun,Win,11-02-15
Sheth,iNkA,Win,11-02-15
Sheth,iNkA,Win,11-02-15
Sheth,Time,Win,11-02-14
Sheth,Time,Win,11-02-14
Sheth,Stalife,Win,11-02-12
Sheth,Stalife,Win,11-02-12
Sheth,Stalife,Win,11-02-12
Sheth,Stalife,Win,11-02-12
Sheth,Stalife,Loss,11-02-12
Sheth,Minigun,Win,11-02-11
Sheth,Minigun,Win,11-02-11
Sheth,Minigun,Win,11-02-11
Sheth,Minigun,Loss,11-02-11
Sheth,Clonze,Win,11-02-05
Sheth,Clonze,Win,11-02-05
Sheth,dde,Loss,11-02-02
Sheth,dde,Win,11-02-02
Sheth,dde,Loss,11-02-02
Sheth,dde,Loss,11-02-02
Sheth,dde,Loss,11-02-02
Sheth,giX,Win,11-02-01
Sheth,giX,Loss,11-02-01
Sheth,giX,Win,11-02-01
Sheth,giX,Loss,11-02-01
Sheth,giX,Win,11-02-01
Sheth,Clonze,Loss,11-02-01
Sheth,Clonze,Loss,11-02-01
Sheth,Clonze,Win,11-02-01
Sheth,Clonze,Loss,11-02-01
Sheth,Skew,Win,11-01-31
Sheth,Skew,Loss,11-01-31
Sheth,Skew,Win,11-01-31
Sheth,Agh,Win,11-01-31
Sheth,Agh,Win,11-01-31
Sheth,PiG,Win,11-01-31
Sheth,PiG,Win,11-01-31
Sheth,Tyler,Win,11-01-26
Sheth,Tyler,Loss,11-01-26
Sheth,Tyler,Loss,11-01-26
Sheth,Tyler,Win,11-01-26
Sheth,Tyler,Loss,11-01-26
Sheth,Tyler,Win,11-01-26
Sheth,Tyler,Win,11-01-26
Sheth,Fenix,Loss,11-01-24
Sheth,Fenix,Loss,11-01-24
Sheth,oGsJ,Loss,11-01-15
Sheth,oGsJ,Win,11-01-15
Sheth,oGsJ,Loss,11-01-15
Sheth,Sen,Win,11-01-15
Sheth,Sen,Loss,11-01-15
Sheth,Sen,Win,11-01-15
Sheth,Junny,Loss,11-01-15
Sheth,Junny,Loss,11-01-15
Sheth,Junny,Win,11-01-15
Sheth,Attero,Win,11-01-15
Sheth,Attero,Win,11-01-15
Sheth,MoMaN,Win,11-01-15
Sheth,MoMaN,Win,11-01-15
Sheth,oGsHero,Win,11-01-14
Sheth,oGsHero,Win,11-01-14
Sheth,Axslav,Win,11-01-14
Sheth,Axslav,Win,11-01-14
Sheth,Stalife,Loss,11-01-14
Sheth,Stalife,Win,11-01-14
Sheth,Stalife,Loss,11-01-14
Sheth,DarkCell,Win,11-01-14
Sheth,DarkCell,Win,11-01-14
Sheth,LzGaMeR,Win,11-01-14
Sheth,LzGaMeR,Win,11-01-14
Sheth,KawaiiRice,Loss,11-01-12
Sheth,KawaiiRice,Loss,11-01-12
Sheth,Spades,Loss,11-01-10
Sheth,Spades,Loss,11-01-10
Sheth,ZeuS,Loss,11-01-05
Sheth,ZeuS,Win,11-01-05
Sheth,ZeuS,Loss,11-01-05
Sheth,Destiny,Win,10-12-29
Sheth,Destiny,Loss,10-12-29
Sheth,Destiny,Win,10-12-29
Sheth,Destiny,Win,10-12-29
Sheth,Capoch,Win,10-12-29
Sheth,Capoch,Win,10-12-29
Sheth,avilo,Win,10-12-29
Sheth,avilo,Win,10-12-29
Sheth,dignitas.KiLLeR,Loss,10-12-14
Sheth,dignitas.KiLLeR,Win,10-12-14
Sheth,dignitas.KiLLeR,Loss,10-12-14
Sheth,Mass,Win,10-12-14
Sheth,Mass,Win,10-12-14
Sheth,Mass,Loss,10-12-14
Sheth,Drewbie,Loss,10-12-13
Sheth,Drewbie,Loss,10-12-13
Sheth,Drewbie,Loss,10-12-13
Sheth,Drewbie,Loss,10-12-13
Sheth,Drewbie,Win,10-12-13
Sheth,Drewbie,Loss,10-12-13
Sheth,Drewbie,Win,10-12-13
Sheth,Sen,Loss,10-12-11
Sheth,Sen,Loss,10-12-11
Sheth,Sen,Win,10-12-11
Sheth,mOOnGLaDe,Win,10-12-11
Sheth,mOOnGLaDe,Win,10-12-11
Sheth,mOOnGLaDe,Loss,10-12-11
Sheth,HasHe,Loss,10-12-10
Sheth,HasHe,Win,10-12-10
Sheth,HasHe,Loss,10-12-10
Sheth,sKuLLz,Win,10-12-10
Sheth,sKuLLz,Win,10-12-10
Sheth,qxc,Loss,10-12-10
Sheth,qxc,Loss,10-12-10
Sheth,Axslav,Win,10-12-10
Sheth,Axslav,Win,10-12-10
Sheth,Capoch,Win,10-12-10
Sheth,Capoch,Win,10-12-10
Sheth,iNcontroL,Win,10-12-10
Sheth,iNcontroL,Win,10-12-10
Sheth,Spades,Loss,10-12-04
Sheth,iNkA,Loss,10-11-02
Sheth,iNkA,Loss,10-11-02
Sheth,Drewbie,Loss,10-08-08
Sheth,Drewbie,Loss,10-08-08
Sheth,ZeuS,Loss,10-07-28
Sheth,ZeuS,Loss,10-07-28
mOOnGLaDe,deth,Loss,11-07-06
mOOnGLaDe,deth,Win,11-07-06
mOOnGLaDe,deth,Loss,11-07-06
mOOnGLaDe,yCh[z-zOne],Loss,11-07-03
mOOnGLaDe,yCh[z-zOne],Loss,11-07-03
mOOnGLaDe,yCh[z-zOne],Win,11-07-03
mOOnGLaDe,yCh[z-zOne],Win,11-07-03
mOOnGLaDe,yCh[z-zOne],Loss,11-07-03
mOOnGLaDe,RedArchon,Win,11-07-03
mOOnGLaDe,RedArchon,Win,11-07-03
mOOnGLaDe,nGenLight,Win,11-07-03
mOOnGLaDe,nGenLight,Win,11-07-03
mOOnGLaDe,MaFia,Win,11-07-03
mOOnGLaDe,MaFia,Win,11-07-03
mOOnGLaDe,MaFia,Loss,11-07-03
mOOnGLaDe,MaFia,Win,11-07-03
mOOnGLaDe,RedArchon,Win,11-07-03
mOOnGLaDe,RedArchon,Win,11-07-03
mOOnGLaDe,KayZ,Win,11-07-03
mOOnGLaDe,KayZ,Win,11-07-03
mOOnGLaDe,Rossi,Win,11-07-02
mOOnGLaDe,Rossi,Win,11-07-02
mOOnGLaDe,Rossi,Win,11-07-02
mOOnGLaDe,deth,Win,11-07-02
mOOnGLaDe,deth,Loss,11-07-02
mOOnGLaDe,deth,Win,11-07-02
mOOnGLaDe,deth,Win,11-07-02
mOOnGLaDe,deth,Loss,11-07-02
mOOnGLaDe,markr155,Win,11-07-02
mOOnGLaDe,markr155,Win,11-07-02
mOOnGLaDe,Souj,Win,11-07-02
mOOnGLaDe,Souj,Win,11-07-02
mOOnGLaDe,Souj,Loss,11-07-02
mOOnGLaDe,RedArchon,Loss,11-06-26
mOOnGLaDe,RedArchon,Loss,11-06-26
mOOnGLaDe,RedArchon,Loss,11-06-26
mOOnGLaDe,Rossi,Win,11-06-26
mOOnGLaDe,Rossi,Win,11-06-26
mOOnGLaDe,Muse,Win,11-06-26
mOOnGLaDe,Muse,Win,11-06-26
mOOnGLaDe,iaguz,Win,11-06-25
mOOnGLaDe,iaguz,Win,11-06-25
mOOnGLaDe,iaguz,Loss,11-06-25
mOOnGLaDe,iaguz,Win,11-06-25
mOOnGLaDe,iaguz,Win,11-06-25
mOOnGLaDe,MaFia,Win,11-06-25
mOOnGLaDe,MaFia,Loss,11-06-25
mOOnGLaDe,MaFia,Win,11-06-25
mOOnGLaDe,Scarecrow,Win,11-06-25
mOOnGLaDe,Scarecrow,Win,11-06-25
mOOnGLaDe,iceiceice,Loss,11-06-12
mOOnGLaDe,iceiceice,Win,11-06-12
mOOnGLaDe,iceiceice,Loss,11-06-12
mOOnGLaDe,iceiceice,Win,11-06-12
mOOnGLaDe,iceiceice,Loss,11-06-12
mOOnGLaDe,Revenant,Win,11-06-12
mOOnGLaDe,Revenant,Win,11-06-12
mOOnGLaDe,PiG,Win,11-06-12
mOOnGLaDe,PiG,Win,11-06-12
mOOnGLaDe,Squirtle,Win,11-06-10
mOOnGLaDe,Squirtle,Win,11-06-10
mOOnGLaDe,Squirtle,Loss,11-06-10
mOOnGLaDe,RedArchon,Win,11-06-05
mOOnGLaDe,RedArchon,Win,11-06-05
mOOnGLaDe,RedArchon,Win,11-06-05
mOOnGLaDe,Beethoven,Win,11-06-05
mOOnGLaDe,Beethoven,Win,11-06-05
mOOnGLaDe,amnesiac,Win,11-06-05
mOOnGLaDe,amnesiac,Win,11-06-05
mOOnGLaDe,TargA,Win,11-06-05
mOOnGLaDe,TargA,Loss,11-06-05
mOOnGLaDe,TargA,Win,11-06-05
mOOnGLaDe,TargA,Win,11-06-05
mOOnGLaDe,TargA,Loss,11-06-05
mOOnGLaDe,Muse,Win,11-06-05
mOOnGLaDe,Muse,Win,11-06-05
mOOnGLaDe,LzHsAint,Win,11-06-05
mOOnGLaDe,LzHsAint,Win,11-06-05
mOOnGLaDe,LzHsAint,Loss,11-06-05
mOOnGLaDe,TargA,Win,11-05-29
mOOnGLaDe,cArn,Win,11-05-29
mOOnGLaDe,cArn,Loss,11-05-29
mOOnGLaDe,cArn,Win,11-05-29
mOOnGLaDe,PiG,Win,11-05-29
mOOnGLaDe,PiG,Win,11-05-29
mOOnGLaDe,KawaiiRice,Loss,11-05-27
mOOnGLaDe,KawaiiRice,Loss,11-05-27
mOOnGLaDe,KawaiiRice,Win,11-05-27
mOOnGLaDe,HayprO,Win,11-05-20
mOOnGLaDe,HayprO,Win,11-05-20
mOOnGLaDe,Strelok,Loss,11-05-13
mOOnGLaDe,Strelok,Win,11-05-13
mOOnGLaDe,Strelok,Loss,11-05-13
mOOnGLaDe,dde,Win,11-05-06
mOOnGLaDe,dde,Win,11-05-06
mOOnGLaDe,Axslav,Loss,11-04-29
mOOnGLaDe,Axslav,Loss,11-04-29
mOOnGLaDe,NaDa,Loss,11-04-22
mOOnGLaDe,NaDa,Loss,11-04-22
mOOnGLaDe,SLush,Loss,11-04-14
mOOnGLaDe,SLush,Loss,11-04-14
mOOnGLaDe,SLush,Win,11-04-14
mOOnGLaDe,SoongHee,Win,11-04-10
mOOnGLaDe,SoongHee,Win,11-04-10
mOOnGLaDe,Younghwa,Loss,11-04-07
mOOnGLaDe,TT1,Loss,11-03-31
mOOnGLaDe,TT1,Loss,11-03-31
mOOnGLaDe,TT1,Win,11-03-31
mOOnGLaDe,July,Loss,11-03-29
mOOnGLaDe,Squirtle,Loss,11-03-05
mOOnGLaDe,Squirtle,Win,11-03-05
mOOnGLaDe,Squirtle,Loss,11-03-05
mOOnGLaDe,Squirtle,Loss,11-03-05
