player_a, player_b, score_a, score_b, game_type, court, match_url
E. Gallovits-Hall,C. Vandeweghe,1,2,WTA,Hard,http://tennis.wettpoint.com/en/games/935307.html
Y. Shvedova,K. Date Krumm,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/935311.html
J. Larsson,S. Bammer,1,2,WTA,Hard,http://tennis.wettpoint.com/en/games/935308.html
A. Riske,B. Zahlavova Strycova,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/935312.html
A. Rodionova,M. Niculescu,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/935315.html
S. Stadler,T. Fernandes,2,0,Challenger Tour ATP,Carpet,http://tennis.wettpoint.com/en/games/934743.html
D. Meffert,P. Gojowczyk,2,0,Challenger Tour ATP,Carpet,http://tennis.wettpoint.com/en/games/934745.html
M. Oudin,E. Vesnina,2,0,WTA,Hard,http://tennis.wettpoint.com/en/games/935300.html
R. Oprandi,S. Mirza,0,1,WTA,Hard,http://tennis.wettpoint.com/en/games/935303.html
G. Soeda,D. Udomchoke,2,0,Challenger Tour ATP,Carpet,http://tennis.wettpoint.com/en/games/934739.html
H. Kondo,S. Rieschick,1,2,Challenger Tour ATP,Carpet,http://tennis.wettpoint.com/en/games/934740.html
K. Kim,A. Begemann,0,2,Challenger Tour ATP,Carpet,http://tennis.wettpoint.com/en/games/934742.html
S. Katayama,T. Ito,0,2,Challenger Tour ATP,Carpet,http://tennis.wettpoint.com/en/games/934744.html
Y. Uchiyama,M. Bachinger,0,2,Challenger Tour ATP,Carpet,http://tennis.wettpoint.com/en/games/934746.html
C. Stebe,T. Fabbiano,2,0,Challenger Tour ATP,Carpet,http://tennis.wettpoint.com/en/games/934741.html
A. Veic,E. Roger-Vasselin,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/934812.html
K. Beck,M. Middelkoop,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/934811.html
M. Fischer,B. Kavcic,2,0,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/934818.html
R. Bautista-Agut,N. Mahut,1,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/934816.html
A. Beck,A. Delic,1,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/934817.html
D. Tursunov,A. Martin,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/934813.html
H. Zeballos,C. Saavedra-Corvalan,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/934775.html
J. Aguilar,P. Capdeville,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/934776.html
E. Prodon,G. Rivera-Aranguiz,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/934777.html
