player_a, player_b, score_a, score_b, game_type, court, match_url
R. Dutra Da Silva,J. Huta Galung,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957488.html
D. Bloemke,U. Ignatik,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957489.html
S. Robert,G. Dimitrov,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957490.html
A. Bogomolov Jr,A. Kellner,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957487.html
A. Kudryavtsev,H. Zeballos,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957484.html
D. Brown,B. Paire,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957565.html
P. Luczak,P. Carreno-Busta,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957569.html
P. Kvitova,V. Zvonareva,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/957309.html
J. Pospisil,F. Gonzalez,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957476.html
J. Benneteau,D. Gremelmayr,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957494.html
R. Vinci,A. Kleybanova,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/957294.html
T. Kamke,A. Di Mauro,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957564.html
G. Muller,M. Fischer,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957570.html
L. Rosol,R. Machado,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957495.html
A. Ungur,E. Schwank,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957566.html
F. Cipolla,M. Llodra,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/957405.html
F. Mayer,T. Bellucci,0,1,ATP,Clay,http://tennis.wettpoint.com/en/games/957413.html
J. Acasuso,T. Schoorel,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957567.html
N. Li,I. Benesova,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/957293.html
T. Berdych,M. Granollers,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/957411.html
S. Giraldo,R. Söderling,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/957410.html
K. Anderson,N. Djokovic,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/957418.html
P. Lorenzi,S. Bolelli,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957571.html
X. Malisse,Y. Lu,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/957408.html
M. Cilic,J. Del Potro,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/957404.html
J. Ward,B. Reynolds,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957531.html
R. Nadal,M. Baghdatis,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/957403.html
D. Safina,J. Goerges,1,2,WTA,Clay,http://tennis.wettpoint.com/en/games/957286.html
F. Romboli,M. Russell,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957535.html
G. Simon,A. Murray,1,2,ATP,Clay,http://tennis.wettpoint.com/en/games/957414.html
R. Harrison,R. De Voest,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957530.html
L. Safarova,J. Jankovic,2,1,WTA,Clay,http://tennis.wettpoint.com/en/games/957292.html
R. Federer,F. Lopez,2,1,ATP,Clay,http://tennis.wettpoint.com/en/games/957407.html
D. Gimeno-Traver,J. Melzer,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/957406.html
J. Blake,R. Hocevar,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957534.html
M. Sharapova,D. Cibulkova,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/957308.html
