player_a, player_b, score_a, score_b, game_type, court, match_url
J. Sousa,L. Rochette,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971754.html
B. Dorsch,D. Munoz-De La Nava,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971734.html
J. Dasnieres De Veigy,E. Schwank,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/971551.html
M. Ilhan,J. Janowicz,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971729.html
A. Petkovic,V. Williams,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/971407.html
D. Tursunov,R. Kendrick,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/971286.html
J.Cerretani/P.Marx,I.Dodig/L.Zovko,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/971489.html
D.Bracciali/F.Cermak,R.Haase/K.Skupski,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/971488.html
B.Bryan/M.Bryan,M.Bhupathi/L.Paes,2,1,ATP Double,Grass,http://tennis.wettpoint.com/en/games/970121.html
R. Mello,F. Volandri,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971290.html
A. Clement,M. Baghdatis,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971299.html
R. Stepanek,C. Fleming,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/971248.html
J. Zopp,G. Lapentti,1,0,ATP,Grass,http://tennis.wettpoint.com/en/games/971718.html
R. Ram,A. Gensse,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971707.html
A.Brianti/K.Date-Krumm,K.Flipkens/C.Vandeweghe,1,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/971440.html
L.Dekmeijere/D.Jurak,D.Cibulkova/F.Pennetta,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/971445.html
D. Brown,G. Zemlja,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971725.html
P. Cervenak,M. Fischer,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971732.html
A. Martin,M. Chiudinelli,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971722.html
C. Brezac,B. Reynolds,2,1,ATP,Grass,http://tennis.wettpoint.com/en/games/971708.html
L. Kubot,N. Ciric,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/971705.html
S. Bubka,A. Beck,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971720.html
I. Sijsling,M. Klizan,1,0,ATP,Grass,http://tennis.wettpoint.com/en/games/971704.html
T. Ito,R. Hocevar,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971717.html
F. Romboli,I. Navarro,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971703.html
G. Naso,A. Kuznetsov,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971731.html
G. Morgan,J. Baker,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971719.html
V. Crivoi,J. Silva,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971726.html
J. Cabal,K. Mesaros,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971706.html
S. Darcis,I. Bozoljac,2,1,ATP,Grass,http://tennis.wettpoint.com/en/games/971721.html
R.Kops-Jones/A.Spears,O.Govortsova/A.Kudryavtseva,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/971444.html
E.Butorac/J.Rojer,M.Gonzalez/M.Russell,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/971487.html
D.Schuurs/A.Van Uytvanck,S.Errani/R.Vinci,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/971446.html
P. Kvitova,A. Sevastova,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/971403.html
A. Radwanska,J. Gajdosova,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/971405.html
A.Bondarenko/K.Bondarenko,L.Dominguez Lino/A.Parra Santonja,1,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/971442.html
G. Dimitrov,D. Evans,2,1,ATP,Grass,http://tennis.wettpoint.com/en/games/971253.html
K. Clijsters,M. Niculescu,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/971358.html
S.Gonzalez/S.Lipsky,J.Knowle/A.sa,1,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/971582.html
V. Azarenka,S. Peng,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/971399.html
N. Petrova,S. Stosur,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/971398.html
M. Martinez Sanchez,S. Peer,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/971401.html
J.Delgado/J.Ward,M.Melo/B.Soares,1,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/971585.html
N.Grandin/V.Uhlirova,C.Chuang/S.Hsieh,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/971669.html
K.Jans/A.Rosolska,B.Mattek-Sands/M.Shaughnessy,1,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/971673.html
C.Fleming/R.Hutchins,S.Aspelin/P.Hanley,2,1,ATP Double,Grass,http://tennis.wettpoint.com/en/games/971583.html
P. Andujar,I. Kunitsyn,0,2,ATP,Grass,http://tennis.wettpoint.com/en/games/971255.html
J. Benneteau,R. Sweeting,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/971257.html
A. Seppi,T. Kamke,2,1,ATP,Grass,http://tennis.wettpoint.com/en/games/971260.html
C. Berlocq,A. Dolgopolov,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/971262.html
M. Kukushkin,Y. Lu,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/971252.html
