player_a, player_b, score_a, score_b, game_type, court, match_url
L. Walter,P. Capdeville,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979149.html
B.Bryan/M.Bryan,M.Gonzalez/P.Starace,2,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978691.html
J.Rae/H.Watson,S.Lefevre/E.Rodina,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/987541.html
F.Cipolla/P.Lorenzi,G.Dimitrov/D.Tursunov,0,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/984014.html
I.Benesova/B.Zahlavova Strycova,K.Barrois/A.Groenefeld,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978860.html
M.Melo/B.Soares,C.Kas/A.Peya,1,3,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978738.html
K.Anderson/J.Knowle,M.Mirnyi/D.Nestor,3,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978739.html
M.Erakovic/T.Tanasugarn,K.Jans/A.Rosolska,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978861.html
J.Cerretani/P.Marx,D.Bracciali/F.Cermak,3,1,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978729.html
M.Bachinger/F.Moser,J.Chela/E.Schwank,2,3,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978733.html
K. Zakopalova,M. Sharapova,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978405.html
M. Czink,S. Peng,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978404.html
D. Cibulkova,J. Goerges,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/978403.html
M. Fish,R. Haase,1,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978220.html
M. Bartoli,F. Pennetta,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/978408.html
R. Nadal,G. Muller,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978218.html
A.Keothavong/L.Robson,O.Govortsova/A.Kudryavtseva,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978832.html
A.Clement/L.Dlouhy,M.Bhupathi/L.Paes,3,1,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978735.html
M.Martinez Sanchez/A.Medina Garrigues,V.Dushevina/E.Makarova,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978856.html
W.Moodie/D.Norman,J.Delgado/J.Marray,3,1,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978726.html
B. Phau,H. Zeballos,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/978995.html
C. Wozniacki,J. Gajdosova,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978402.html
J. Del Potro,G. Simon,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978219.html
A. Bogomolov Jr,T. Berdych,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978221.html
G. Monfils,L. Kubot,1,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978224.html
A. Ramos,J. Hajek,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/978994.html
A. Ivanovic,P. Cetkovska,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978407.html
D.Hantuchova/A.Radwanska,S.Klemenschits/T.Paszek,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978841.html
D. Nalbandian,R. Federer,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978229.html
M. Kirilenko,S. Williams,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978409.html
S. Lisicki,M. Doi,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978406.html
J.Gajdosova/K.Zakopalova,K.Peschke/K.Srebotnik,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978869.html
F.Pennetta/F.Schiavone,K.Date-Krumm/S.Zhang,1,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978847.html
D. Ferrer,K. Beck,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978226.html
F. Schiavone,T. Paszek,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978410.html
F. Gonzalez,J. Tsonga,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978227.html
N. Almagro,M. Youzhny,1,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978228.html
Y. Lu,M. Llodra,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978232.html
R. Söderling,B. Tomic,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978230.html
M. Baghdatis,N. Djokovic,1,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978233.html
X. Malisse,J. Melzer,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978231.html
J. Souza,P. Duclos,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979151.html
J. Mertl,P. Capdeville,1,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979152.html
