player_a, player_b, score_a, score_b, game_type, court, match_url
M. Zverev,I. Kunitsyn,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/945185.html
A. Falla,C. Salamanca,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/945355.html
T. Smyczek,R. Sweeting,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/945190.html
M. Barros,J. Marti,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/945369.html
D. Junqueira,G. Duran,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/945367.html
J. Ward,E. Schwank,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/947930.html
M. Kirilenko,V. Lepchenko,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/945254.html
D. Hantuchova,A. Kudryavtseva,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/945262.html
T. Paszek,M. Oudin,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/945259.html
F. Skugor,K. Nishikori,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/945179.html
P. Mayr-Achleitner,S. Zhang,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/945280.html
B. Becker,I. Karlovic,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/945184.html
T. Gabashvili,P. Capdeville,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/945189.html
E. Birnerova,J. Goerges,0,1,WTA,Clay,http://tennis.wettpoint.com/en/games/945296.html
J. Craybas,C. Scheepers,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/945288.html
A. Morita,S. Peng,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/945292.html
C. McHale,A. Kleybanova,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/945290.html
R. Harrison,H. Zeballos,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/945186.html
J. Zheng,Y. Wickmayer,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/945286.html
V. King,S. Mirza,1,2,WTA,Clay,http://tennis.wettpoint.com/en/games/945293.html
S. Peer,S. Arvidsson,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/945295.html
J. Blake,C. Berlocq,2,1,ATP,Clay,http://tennis.wettpoint.com/en/games/945182.html
