player_a, player_b, score_a, score_b, game_type, court, match_url
A.Fisher/S.Huss,E.Butorac/J.Rojer,3,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978737.html
A.Kerber/C.McHale,O.Govortsova/A.Kudryavtseva,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978859.html
R.Harrison/T.Rettenmaier,J.Melzer/P.Petzschner,1,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978698.html
B.Mattek-Sands/M.Shaughnessy,N.Llagostera Vives/A.Parra Santonja,1,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978862.html
C.Fleming/R.Hutchins,G.Dimitrov/D.Tursunov,3,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978736.html
N. Petrova,V. Azarenka,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978424.html
S. Lisicki,P. Cetkovska,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978421.html
B. Tomic,X. Malisse,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978241.html
S. Peng,M. Sharapova,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978420.html
T. Paszek,K. Pervak,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/978423.html
I.Benesova/B.Zahlavova Strycova,M.Erakovic/T.Tanasugarn,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978874.html
C.Black/S.Peer,R.Kops-Jones/A.Spears,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978868.html
R.Lindstedt/H.Tecau,J.Chela/E.Schwank,3,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978745.html
D.Hantuchova/A.Radwanska,N.Grandin/V.Uhlirova,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978864.html
C.Guccione/A.Shamasdin,C.Ball/S.Gonzalez,0,3,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978730.html
M. Bartoli,S. Williams,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978422.html
A. Murray,R. Gasquet,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978237.html
P. Kvitova,Y. Wickmayer,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978425.html
L. Kubot,F. Lopez,2,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978238.html
C. Wozniacki,D. Cibulkova,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978419.html
B.Bryan/M.Bryan,A.Bogomolov Jr/I.Karlovic,3,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978724.html
K.Date-Krumm/S.Zhang,Y.Chan/M.Niculescu,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978867.html
A.Ivanovic/A.Petkovic,N.Petrova/A.Rodionova,1,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978857.html
S.Lefevre/E.Rodina,S.Cirstea/A.Morita,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978855.html
S.Dev Varman/K.Nishikori,M.Llodra/N.Zimonjic,0,3,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978731.html
V.King/Y.Shvedova,S.Lisicki/S.Stosur,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978854.html
S.Peng/J.Zheng,M.Koryttseva/T.Poutchek,2,1,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978866.html
M. Llodra,N. Djokovic,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978242.html
V. Williams,T. Pironkova,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978426.html
S.Errani/R.Vinci,T.Pironkova/C.Scheepers,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978863.html
C.Kas/A.Peya,K.Anderson/J.Knowle,3,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978748.html
M.Granollers/T.Robredo,A.Clement/L.Dlouhy,0,3,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978746.html
M. Fish,T. Berdych,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978236.html
J. Sock,G. Ouellette,2,0,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/987696.html
R. Nadal,J. Del Potro,3,1,ATP,Grass,http://tennis.wettpoint.com/en/games/978235.html
M. Youzhny,R. Federer,1,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978240.html
D. Ferrer,J. Tsonga,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978239.html
A. Delic,G. Jones,1,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/987691.html
M. Venus,G. Soeda,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/987697.html
R. De Voest,R. Borvanov,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/987694.html
A. Kuznetsov,A. Begemann,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/987695.html
D. Udomchoke,J. Blake,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/987701.html
