,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,Shinhan10-11 Prole..,Circuit Breaker,Last,Loss,
+,11-07-01,ODT2011-1,Gladiator,free,Win,
+,11-07-01,ODT2011-1,New Bloody Ridge,Hyuk,Win,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Tempest,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Tempest,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,NaGi,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,NaGi,Win,
+,11-06-27,Shinhan10-11 Prole..,New Empire of th..,Reality,Loss,
+,11-06-25,Shinhan10-11 Prole..,Circuit Breaker,Anyppi,Win,
+,11-06-22,Shinhan10-11 Prole..,Neo Aztec,By.Sun,Loss,
+,11-06-19,Shinhan10-11 Prole..,New Empire of th..,firebathero,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Classic,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Classic,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,BByong,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,BByong,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Sonkwon,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Sonkwon,Win,
+,11-06-14,Shinhan10-11 Prole..,Icarus,Leta,Win,
+,11-06-06,Shinhan10-11 Prole..,Neo Beltway,Lomo,Win,
+,11-05-21,Shinhan10-11 Prole..,Alternative,Bisu,Loss,
+,11-05-18,Shinhan10-11 Prole..,Beltway,Sea,Loss,
+,11-05-16,Shinhan10-11 Prole..,Icarus,Grape,Win,
+,11-05-10,Shinhan10-11 Prole..,New Empire of th..,Stats,Loss,
+,11-05-08,Shinhan10-11 Prole..,New Empire of th..,sKyHigh,Win,
+,11-04-30,Shinhan10-11 Prole..,Circuit Breaker,Jaedong,Loss,
+,11-04-26,Shinhan10-11 Prole..,Beltway,Light,Loss,
+,11-04-24,Shinhan10-11 Prole..,New Empire of th..,Last,Win,
+,11-03-22,SWL 2011,Empire of the Sun,Flash,Win,
+,11-03-19,SWL 2011,La Mancha,great,Win,
+,11-03-19,SWL 2011,Fortress SE,Stork,Win,
+,11-03-16,SWL 2011,Empire of the Sun,Leta,Loss,
+,11-03-13,SWL 2011,Icarus,ZerO,Loss,
+,11-03-13,SWL 2011,Benzene,Light,Win,
+,11-03-09,SWL 2011,Bloody Ridge,Shuttle,Loss,
+,11-03-09,SWL 2011,Fortress SE,Bogus,Win,
+,11-03-09,SWL 2011,Aztec,Trap,Win,
+,11-03-09,SWL 2011,Circuit Breaker,Kal,Win,
+,11-03-07,SWL 2011,Empire of the Sun,firebathero,Win,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Dear,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Dear,Loss,
+,11-03-01,SWL 2011,Benzene,Tyson,Loss,
+,11-03-01,SWL 2011,Icarus,Sea,Win,
+,11-03-01,SWL 2011,Empire of the Sun,HyuN,Win,
+,11-02-27,SWL 2011,Empire of the Sun,HiyA,Loss,
+,11-02-22,SWL 2011,La Mancha,Fantasy,Loss,
+,11-02-15,SWL 2011,La Mancha,ZerO,Win,
+,11-02-15,SWL 2011,Fortress SE,Really,Win,
+,11-02-13,SWL 2011,Icarus,Flash,Loss,
+,11-01-31,SWL 2011,Icarus,Kal,Loss,
+,11-01-31,SWL 2011,Empire of the Sun,FrOzen,Win,
+,11-01-26,SWL 2011,Bloody Ridge,TurN,Loss,
+,11-01-23,SWL 2011,Icarus,Light,Loss,
+,11-01-17,SWL 2011,Aztec,firebathero,Win,
+,11-01-17,SWL 2011,Fortress SE,Iris,Win,
+,11-01-17,SWL 2011,Circuit Breaker,M18M,Win,
+,11-01-17,SWL 2011,Empire of the Sun,Much,Win,
+,11-01-15,SWL 2011,Circuit Breaker,Bisu,Loss,
+,11-01-10,SWL 2011,Circuit Breaker,Jaedong,Loss,
+,10-12-26,Shinhan10-11 Prole..,Empire of the Sun,Neo.G_Soulkey,Win,
+,10-12-20,Shinhan10-11 Prole..,Empire of the Sun,Shuttle,Loss,
+,10-12-14,Shinhan10-11 Prole..,Empire of the Sun,Light,Win,
+,10-12-11,Shinhan10-11 Prole..,Empire of the Sun,Killer,Win,
+,10-12-07,Shinhan10-11 Prole..,Empire of the Sun,Much,Win,
+,10-12-05,Shinhan10-11 Prole..,Empire of the Sun,fOrGG,Win,
+,10-11-29,Shinhan10-11 Prole..,Circuit Breaker,Fantasy,Loss,
+,10-11-29,Shinhan10-11 Prole..,Aztec,Fantasy,Loss,
+,10-11-27,Shinhan10-11 Prole..,Grand Line SE,Horang2,Win,
+,10-11-17,Shinhan10-11 Prole..,Benzene,GoRush,Loss,
+,10-11-15,Shinhan10-11 Prole..,Circuit Breaker,Sea,Win,
+,10-11-12,Bacchus2010 OSL,Aztec,Kal,Loss,
+,10-11-12,Bacchus2010 OSL,Gladiator,Kal,Win,
+,10-11-12,Bacchus2010 OSL,Pathfinder,Kal,Loss,
+,10-11-10,Bacchus2010 OSL,Gladiator,Where,Win,
+,10-11-10,Bacchus2010 OSL,Pathfinder,Where,Win,
