,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Ssak,Loss,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Ssak,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Ssak,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Wooki,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Wooki,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Sung[sGw],Win,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Sung[sGw],Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Movie,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Movie,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Movie,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Rise,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Rise,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Major,Loss,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Major,Loss,
+,11-01-12,SWL 2011,Icarus,Killer,Loss,
+,11-01-12,SWL 2011,Benzene,BackHo,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,KaL[KaL],Loss,
+,10-10-29,2010 Winter OSL Pr..,Aztec,KaL[KaL],Loss,
+,10-10-28,2010 Winter MST Pr..,Triathlon,Leta,Loss,
+,10-10-28,2010 Winter MST Pr..,Match Point,Leta,Loss,
+,10-10-28,2010 Winter MST Pr..,Triathlon,LuCifer,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,LuCifer,Win,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,LuCifer,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Ssak,Loss,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Ssak,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Ssak,Loss,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,Major,Loss,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,Major,Loss,
+,10-05-27,2010 Summer MST Pr..,Match Point,Major,Win,
+,10-05-11,Shinhan09-10 Prole..,Match Point,Hydra,Loss,
+,10-03-15,Shinhan 2010 Winne..,Match Point,Major,Loss,
+,10-03-15,Shinhan 2010 Winne..,New Tornado,BaBy,Win,
+,10-02-05,2010 Spring OSL Pr..,Fighting Spirit,Rush,Loss,
+,10-02-05,2010 Spring OSL Pr..,Eye of the Storm,Rush,Loss,
+,10-02-04,2010 Spring MST Pr..,Odd-Eye,ASuka-Jr,Loss,
+,10-02-04,2010 Spring MST Pr..,Match Point,ASuka-Jr,Loss,
+,10-01-16,Shinhan09-10 Prole..,New Heartbreak R..,Killer,Loss,
+,10-01-09,Shinhan09-10 Prole..,New Heartbreak R..,Mind,Loss,
+,09-12-26,Shinhan09-10 Prole..,New Tornado,Light,Win,
+,09-12-23,Shinhan09-10 Prole..,New Tornado,MVP,Loss,
+,09-11-04,Shinhan09-10 Prole..,Heartbreak Ridge,ZerO,Loss,
+,09-09-30,2009 Fall OSL Prel..,Return of the King,Shine,Loss,
+,09-09-30,2009 Fall OSL Prel..,Destination,Shine,Loss,
+,09-09-30,2009 Fall OSL Prel..,Destination,Say,Win,
+,09-09-30,2009 Fall OSL Prel..,Heartbreak Ridge,Say,Win,
+,09-09-29,2009 Fall MST Prel..,Destination,Purple,Loss,
+,09-09-29,2009 Fall MST Prel..,Heartbreak Ridge,Purple,Loss,
+,09-09-15,2009 MBC Team Eval..,Judgment Day,Flying,Loss,
+,09-07-25,Shinhan08-09 Prole..,Andromeda,Iris,Win,
+,09-06-30,Shinhan08-09 Prole..,God&#039;s Garden,815,Loss,
+,09-05-12,Shinhan08-09 Prole..,Battle Royal,OversKy,Loss,
+,09-05-04,Shinhan08-09 Prole..,Battle Royal,Calm,Loss,
+,09-05-01,2009 Spring OSL Pr..,God&#039;s Garden,BarrackS,Loss,
+,09-05-01,2009 Spring OSL Pr..,Return of the King,BarrackS,Loss,
+,09-04-26,Shinhan08-09 Prole..,Battle Royal,Haran,Win,
+,09-04-05,GOM Classic Season 3,Andromeda,jjonga,Loss,
+,09-04-05,GOM Classic Season 3,Destination,jjonga,Loss,
+,09-04-02,2009 Spring MST Pr..,Medusa,MasIo,Loss,
+,09-04-02,2009 Spring MST Pr..,Destination,MasIo,Loss,
+,09-02-28,Shinhan 2009 Winne..,Colosseum II,Calm,Loss,
+,09-01-20,Shinhan 2009 Winne..,Medusa,Anytime,Loss,
+,09-01-20,Shinhan 2009 Winne..,Andromeda,Reach,Win,
+,09-01-06,Shinhan08-09 Prole..,Neo Requiem,Rock,Win,
+,08-12-28,Shinhan08-09 Prole..,Neo Requiem,Calm,Loss,
+,08-12-17,Shinhan08-09 Prole..,Rush Hour 3,MVP,Loss,
+,08-12-12,2008 Winter OSL Pr..,Sin Chupung-Ryeong,iloveoov,Loss,
+,08-12-12,2008 Winter OSL Pr..,Rush Hour 3,iloveoov,Loss,
+,08-11-27,2008 Winter MST Pr..,Destination,sKyHigh,Loss,
+,08-11-27,2008 Winter MST Pr..,Colosseum II,sKyHigh,Loss,
+,08-11-27,2008 Winter MST Pr..,Colosseum II,HoGiL,Win,
+,08-11-27,2008 Winter MST Pr..,Medusa,HoGiL,Win,
+,08-11-27,2008 Winter MST Pr..,Medusa,MasIo,Win,
+,08-11-27,2008 Winter MST Pr..,Destination,MasIo,Win,
+,08-10-28,GOM Classic Season 2,Destination,Iris,Loss,
+,08-10-28,GOM Classic Season 2,Chupung-Ryeong,Iris,Loss,
+,08-10-27,Shinhan08-09 Prole..,Raid Assault 2,UpMaGiC,Loss,
+,08-10-20,Shinhan08-09 Prole..,Raid Assault 2,keke,Loss,
+,08-10-12,Shinhan08-09 Prole..,Neo Requiem,Tempest,Win,
+,08-10-05,GOM Classic Season 2,Chupung-Ryeong,Agape,Win,
+,08-10-05,GOM Classic Season 2,Medusa,Agape,Win,
+,08-10-04,Shinhan08-09 Prole..,Andromeda,Bisu,Loss,
