,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Anytime,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Anytime,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Ultra,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Ultra,Win,
+,11-06-26,Shinhan10-11 Prole..,Icarus,Movie,Loss,
+,11-06-21,Shinhan10-11 Prole..,Icarus,Peace,Win,
+,11-06-13,Shinhan10-11 Prole..,Icarus,Really,Win,
+,11-06-04,Shinhan10-11 Prole..,Alternative,Bisu,Loss,
+,11-03-12,SWL 2011,Benzene,HiyA,Loss,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Sharp,Loss,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Sharp,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Sharp,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Gwak,Win,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Gwak,Win,
+,11-02-21,SWL 2011,Aztec,ZerO,Loss,
+,11-01-21,Bacchus2010 OSL,Pathfinder,Stork,Loss,
+,11-01-21,Bacchus2010 OSL,Gladiator,Stork,Loss,
+,11-01-21,Bacchus2010 OSL,Aztec,Stork,Loss,
+,11-01-07,Bacchus2010 OSL,Pathfinder,Kal,Win,
+,11-01-07,Bacchus2010 OSL,Aztec,Kal,Win,
+,10-12-31,Bacchus2010 OSL,Gladiator,Kal,Loss,
+,10-12-28,Shinhan10-11 Prole..,Aztec,free,Win,
+,10-12-28,Shinhan10-11 Prole..,Benzene,ZerO,Win,
+,10-12-25,Shinhan10-11 Prole..,Aztec,M18M,Loss,
+,10-12-24,Bacchus2010 OSL,Pathfinder,free,Loss,
+,10-12-15,Bacchus2010 OSL,Gladiator,Hydra,Win,
+,10-12-13,Shinhan10-11 Prole..,Icarus,Killer,Win,
