,Date&nbsp;,League,Map,Opponent,Result,
+,11-03-12,SWL 2011,Bloody Ridge,Sky,Loss,
+,11-03-03,2011 Spring MST Pr..,La Mancha,M18M,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,M18M,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Sonkwon,Win,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Sonkwon,Win,
+,11-03-01,SWL 2011,Circuit Breaker,Perfective,Loss,
+,11-02-26,SWL 2011,Aztec,Bisu,Loss,
+,11-02-21,SWL 2011,Circuit Breaker,ZerO,Loss,
+,11-01-31,SWL 2011,Empire of the Sun,BaBy,Loss,
+,11-01-31,SWL 2011,Aztec,RorO,Win,
+,11-01-31,SWL 2011,Fortress SE,Midas,Win,
+,11-01-16,SWL 2011,La Mancha,Really,Loss,
+,11-01-16,SWL 2011,Benzene,free,Win,
+,11-01-16,SWL 2011,Empire of the Sun,ZerO,Win,
+,11-01-16,SWL 2011,Fortress SE,Neo.G_Soulkey,Win,
+,10-12-20,Shinhan10-11 Prole..,Fortress,Midas,Loss,
+,10-12-02,MBC Survivor 21st,Circuit Breaker,Violet,Loss,
+,10-12-02,MBC Survivor 21st,Aztec,Snow,Loss,
+,10-12-01,Shinhan10-11 Prole..,Fortress,Fantasy,Loss,
+,10-11-17,Bacchus2010 OSL,Aztec,Movie,Loss,
+,10-11-17,Bacchus2010 OSL,Gladiator,Movie,Loss,
+,10-11-17,Bacchus2010 OSL,Pathfinder,Movie,Win,
+,10-11-16,Shinhan10-11 Prole..,Fortress,free,Loss,
+,10-11-08,Shinhan10-11 Prole..,Fortress,fOrGG,Win,
+,10-11-02,Shinhan10-11 Prole..,Icarus,Saint,Loss,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Calm,Loss,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Neo.G_Soulkey,Win,
+,10-10-29,2010 Winter OSL Pr..,Aztec,BaBy,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Modesty,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Stats,Win,
+,10-10-29,2010 Winter OSL Pr..,Aztec,RuBy,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,RuBy,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Saint,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Saint,Win,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,Dear,Win,
+,10-10-28,2010 Winter MST Pr..,Triathlon,Dear,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,Dear,Loss,
+,10-10-28,2010 Winter MST Pr..,Match Point,Shark,Win,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,Shark,Win,
+,10-10-25,Shinhan10-11 Prole..,Fortress,BackHo,Win,
+,10-10-19,Shinhan10-11 Prole..,Circuit Breaker,Much,Loss,
+,10-08-16,STX Masters 2010,Match Point,MVP,Loss,
+,10-08-01,Shinhan09-10 Prole..,Roadrunner,Canata,Loss,
+,10-07-31,Shinhan09-10 Prole..,Fortress,BeSt,Loss,
+,10-07-12,Shinhan09-10 Prole..,Fortress,n.Die_soO,Win,
+,10-07-04,Shinhan09-10 Prole..,Judgment Day,GoRush,Win,
+,10-06-29,Shinhan09-10 Prole..,Fortress,Action,Win,
+,10-06-21,Shinhan09-10 Prole..,Fortress,Juni,Win,
+,10-06-13,Shinhan09-10 Prole..,Judgment Day,Killer,Loss,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Ryul2,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Ryul2,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Ryul2,Loss,
+,10-05-31,Shinhan09-10 Prole..,Polaris Rhapsody,Shine,Win,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,Ruian,Loss,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,Ruian,Loss,
+,10-05-27,2010 Summer MST Pr..,Match Point,Ruian,Win,
+,10-05-12,Shinhan09-10 Prole..,Grand Line,HyuN,Loss,
+,10-04-26,Shinhan09-10 Prole..,Fighting Spirit,RorO,Win,
+,10-03-10,Shinhan 2010 Winne..,Neo Moon Glaive,fOrGG,Loss,
+,10-02-26,Korean Air OSL S1,Fighting Spirit,Fantasy,Loss,
+,10-02-26,Korean Air OSL S1,Great Barrier Reef,Fantasy,Loss,
+,10-02-26,Korean Air OSL S1,Fighting Spirit,HyuN,Win,
+,10-02-26,Korean Air OSL S1,Great Barrier Reef,HyuN,Win,
