,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-02,Shinhan10-11 Prole..,Alternative,Neo.G_Soulkey,Loss,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Lomo,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Lomo,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Lomo,Loss,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,GalBi,Win,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,GalBi,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,hero,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,hero,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Sea.Hak,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Sea.Hak,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Sea.Hak,Win,
+,11-05-03,Shinhan10-11 Prole..,New Bloody Ridge,Anytime,Loss,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Mind,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Mind,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,yCh[z-zOne],Win,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,yCh[z-zOne],Win,
+,11-02-13,SWL 2011,Circuit Breaker,Mind,Loss,
+,11-01-26,SWL 2011,Aztec,Neo.G_Soulkey,Loss,
+,11-01-26,SWL 2011,Fortress SE,Flying,Win,
+,10-12-13,Shinhan10-11 Prole..,Benzene,GoRush,Loss,
+,10-07-11,Shinhan09-10 Prole..,Match Point,BByong,Loss,
+,10-07-07,Shinhan09-10 Prole..,Grand Line SE,Pure,Loss,
+,10-06-30,Korean Air OSL S2,Flight-Dreamliner,HiyA,Loss,
+,10-06-30,Korean Air OSL S2,Eye of the Storm,HiyA,Loss,
+,10-06-15,Shinhan09-10 Prole..,Fortress,Juni,Loss,
+,10-06-12,Shinhan09-10 Prole..,Fighting Spirit,n.Die_soO,Loss,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Jaedong,Loss,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Midas,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Midas,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Midas,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Sonkwon,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Sonkwon,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Maix,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Maix,Win,
