,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-05,Shinhan10-11 Prole..,New Empire of th..,Major,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Lomo,Win,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Lomo,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Lomo,Loss,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,s2,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,s2,Loss,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,s2,Win,
+,11-06-27,Shinhan10-11 Prole..,Neo Beltway,ggaemo,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Action,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Action,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,hOpe,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,hOpe,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,hOpe,Win,
+,11-05-19,KeSPA 10-11 Dream ..,La Mancha,Trap,Loss,
+,11-05-17,Shinhan10-11 Prole..,Neo Aztec,PianO,Loss,
+,11-05-12,KeSPA 10-11 Dream ..,Neo Aztec,Anyppi,Loss,
+,11-05-12,KeSPA 10-11 Dream ..,New Bloody Ridge,Lizzy,Win,
+,11-05-09,Shinhan10-11 Prole..,New Bloody Ridge,HiyA,Loss,
+,11-05-05,KeSPA 10-11 Dream ..,La Mancha,hOpe,Win,
+,11-05-05,KeSPA 10-11 Dream ..,New Bloody Ridge,Lazy,Loss,
+,11-04-28,KeSPA 10-11 Dream ..,New Empire of th..,yeOngJae,Loss,
+,11-04-26,Shinhan10-11 Prole..,New Bloody Ridge,Mind,Loss,
+,11-04-14,KeSPA 10-11 Dream ..,Bloody Ridge,Progamer,Win,
+,11-04-14,KeSPA 10-11 Dream ..,Benzene,Trap,Win,
+,11-03-10,KeSPA 10-11 Dream ..,Aztec,Cola,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Sharp,Loss,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Sharp,Loss,
+,11-02-28,SWL 2011,Bloody Ridge,Hydra,Loss,
+,11-02-10,KeSPA 10-11 Dream ..,Bloody Ridge,yCh[z-zOne],Win,
+,11-02-10,KeSPA 10-11 Dream ..,Fortress SE,Trap,Win,
+,11-02-10,KeSPA 10-11 Dream ..,Circuit Breaker,hyvaa,Win,
+,11-02-10,KeSPA 10-11 Dream ..,Empire of the Sun,Classic,Win,
+,10-06-28,Shinhan09-10 Prole..,Fortress,fOrGG,Loss,
+,10-06-22,Shinhan09-10 Prole..,Match Point,Sea,Loss,
+,10-06-17,MBC Survivor 20th,Match Point,Alone,Loss,
+,10-06-17,MBC Survivor 20th,Fighting Spirit,Hydra,Loss,
+,10-06-15,Shinhan09-10 Prole..,Fortress,s2,Loss,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Canata,Loss,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Canata,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Canata,Loss,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Alone,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Alone,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Alone,Loss,
