,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,Shinhan10-11 Prole..,New Bloody Ridge,herO[jOin],Win,
+,11-06-28,Shinhan10-11 Prole..,Neo Aztec,Jaedong,Loss,
+,11-06-18,Shinhan10-11 Prole..,Alternative,Crazy-Hydra,Loss,
+,11-06-15,Shinhan10-11 Prole..,New Bloody Ridge,Jaehoon,Loss,
+,11-06-13,Shinhan10-11 Prole..,Alternative,free,Win,
+,11-06-06,Shinhan10-11 Prole..,Alternative,great,Win,
+,11-05-22,Shinhan10-11 Prole..,Alternative,free,Win,
+,11-05-21,ABC Mart MSL,Circuit Breaker,ZerO,Loss,
+,11-05-21,ABC Mart MSL,Dante&#039;s Pea..,ZerO,Loss,
+,11-05-21,ABC Mart MSL,Monte Cristo,ZerO,Win,
+,11-05-21,ABC Mart MSL,La Mancha,ZerO,Loss,
+,11-05-16,Shinhan10-11 Prole..,Icarus,Killer,Loss,
+,11-05-12,ABC Mart MSL,Circuit Breaker,ZerO,Win,
+,11-05-11,Shinhan10-11 Prole..,Neo Aztec,By.Sun,Loss,
+,11-05-09,Shinhan10-11 Prole..,Neo Aztec,PianO,Win,
+,11-05-07,ABC Mart MSL,La Mancha,Hyuk,Win,
+,11-05-07,ABC Mart MSL,Monte Cristo,Hyuk,Loss,
+,11-05-03,Shinhan10-11 Prole..,La Mancha,Sea,Win,
+,11-04-30,Shinhan10-11 Prole..,Beltway,Reality,Loss,
+,11-04-28,ABC Mart MSL,Circuit Breaker,Hyuk,Win,
+,11-04-27,Shinhan10-11 Prole..,New Bloody Ridge,Crazy-Hydra,Loss,
+,11-04-24,Shinhan10-11 Prole..,Icarus,RorO,Loss,
+,11-04-18,ABC Mart MSL,La Mancha,Neo.G_Soulkey,Win,
+,11-04-18,ABC Mart MSL,Circuit Breaker,RorO,Win,
+,11-03-21,SWL 2011,Benzene,JangBi,Loss,
+,11-03-21,SWL 2011,Empire of the Sun,Reality,Win,
+,11-03-21,SWL 2011,Fortress SE,TurN,Win,
+,11-03-14,SWL 2011,Icarus,HyuN,Loss,
+,11-03-12,SWL 2011,Icarus,HiyA,Loss,
+,11-03-06,SWL 2011,La Mancha,Movie,Loss,
+,11-03-06,SWL 2011,Icarus,sKyHigh,Win,
+,11-03-01,SWL 2011,Icarus,Perfective,Loss,
+,11-03-01,SWL 2011,Benzene,Flash,Win,
+,11-02-26,SWL 2011,Empire of the Sun,Bisu,Loss,
+,11-02-26,SWL 2011,Bloody Ridge,By.Sun,Win,
+,11-02-26,SWL 2011,La Mancha,Hyuk,Win,
+,11-02-26,SWL 2011,Icarus,Fantasy,Win,
+,11-02-21,SWL 2011,La Mancha,ZerO,Loss,
+,11-02-12,SWL 2011,Icarus,Sea,Loss,
+,11-02-12,SWL 2011,La Mancha,Jaehoon,Win,
+,11-02-12,SWL 2011,Benzene,HyuN,Win,
+,11-01-29,PDPop MSL,Circuit Breaker,Hydra,Loss,
+,11-01-29,PDPop MSL,Triathlon,Hydra,Loss,
+,11-01-25,SWL 2011,La Mancha,HiyA,Loss,
+,11-01-23,SWL 2011,Aztec,Violet,Loss,
+,11-01-20,PDPop MSL,Dante&#039;s Peak,Hydra,Loss,
+,11-01-15,PDPop MSL,Dante&#039;s Peak,Ssak,Win,
+,11-01-15,PDPop MSL,Benzene,Ssak,Win,
+,11-01-14,Bacchus2010 OSL,Aztec,Fantasy,Loss,
