,Date&nbsp;,League,Map,Opponent,Result,
+,08-09-28,GOM Classic Season 2,Colosseum II,Fire,Win,
+,08-08-22,2008 GOM Preseason,Destination,Last,Win,
+,08-08-20,2008 GOM Preseason,Destination,Robbie,Win,
+,08-08-19,2008 GOM Preseason,Blue Storm,PianO,Win,
+,08-08-18,2008 GOM Preseason,Destination,pepe,Win,
+,08-08-14,2008 GOM Preseason,Destination,zergjoaa,Win,
+,08-08-01,2008 Fall MST Prel..,Athena,Raynor,Loss,
+,08-08-01,2008 Fall MST Prel..,Troy,Raynor,Win,
+,08-08-01,2008 Fall MST Prel..,Blue Storm,Raynor,Loss,
+,08-07-29,2008 Fall OSL Prel..,Troy,Kal,Loss,
+,08-07-29,2008 Fall OSL Prel..,Blue Storm,Kal,Loss,
+,08-07-29,2008 Fall OSL Prel..,Troy,Only,Win,
+,08-07-29,2008 Fall OSL Prel..,Blue Storm,Only,Win,
+,08-07-29,2008 Fall OSL Prel..,Athena,Only,Loss,
+,08-04-20,GOM Classic Season 1,Wuthering Heights,oDin,Loss,
+,08-04-20,GOM Classic Season 1,Katrina SE,oDin,Loss,
+,08-02-18,MBC Survivor 14th,Zodiac,type-b,Loss,
+,08-02-18,MBC Survivor 14th,Loki II,Midas,Loss,
+,08-02-05,2008 Spring OSC Pr..,Zodiac,Dongrae,Loss,
+,08-02-05,2008 Spring OSC Pr..,Katrina,Dongrae,Loss,
+,08-01-31,GOMTV MSL S4,Loki II,JangBi,Loss,
+,08-01-31,GOMTV MSL S4,Zodiac,JangBi,Win,
+,08-01-24,GOMTV MSL S4,Blue Storm,JangBi,Loss,
+,08-01-17,GOMTV MSL S4,Blue Storm,iloveoov,Win,
+,08-01-17,GOMTV MSL S4,Katrina,free,Win,
+,08-01-17,GOMTV MSL S4,Zodiac,iloveoov,Loss,
+,07-12-08,MBC Survivor 13th,Python,go.go,Win,
+,07-12-08,MBC Survivor 13th,Blue Storm,Air,Win,
+,07-12-08,MBC Survivor 13th,Zodiac,go.go,Loss,
+,07-09-29,GOMTV MSL S3,Loki II,Stork,Loss,
+,07-09-29,GOMTV MSL S3,Blue Storm,Nal_rA,Loss,
+,07-08-20,2007 Fall OSC Prel..,Python,Superman,Loss,
+,07-08-20,2007 Fall OSC Prel..,Monty Hall,Superman,Loss,
+,07-08-11,Seoul e-Sports Fes..,Tau Cross,GGPlay,Loss,
+,07-08-11,Seoul e-Sports Fes..,Sin Peaks of Bae..,GGPlay,Loss,
+,07-08-11,Seoul e-Sports Fes..,Python,GGPlay,Win,
+,07-08-10,Seoul e-Sports Fes..,Tau Cross,GoZip,Win,
