player_a, player_b, score_a, score_b, game_type, court, match_url
A. Ramos,Y. Schukin,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/978989.html
M.Fyrstenberg/M.Matkowski,C.Fleming/R.Hutchins,0,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978715.html
F.Gil/R.Ramirez Hidalgo,M.Llodra/N.Zimonjic,0,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978706.html
N.Llagostera Vives/A.Parra Santonja,O.Savchuk/A.Sevastova,1,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978838.html
A.Kerber/C.McHale,N.Lertcheewakarn/J.Moore,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/982249.html
L.Friedl/D.Martin,M.Mirnyi/D.Nestor,0,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978722.html
J.Larsson/J.Woehr,R.Kops-Jones/A.Spears,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978850.html
R.Marino/I.Senoglu,N.Grandin/V.Uhlirova,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978842.html
A.Seppi/S.Vagnozzi,D.Bracciali/F.Cermak,0,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978702.html
K.Barrois/A.Groenefeld,C.Dellacqua/R.Stubbs,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978834.html
V.Diatchenko/M.Kondratieva,V.Dushevina/E.Makarova,1,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978826.html
A.Brianti/E.Daniilidou,Y.Chan/M.Niculescu,1,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978848.html
A. Balazs,B. Phau,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/978991.html
N. Petrova,K. Bondarenko,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978412.html
C. Wozniacki,V. Razzano,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978369.html
Y. Wickmayer,S. Kuznetsova,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/978415.html
M. Bartoli,L. Dominguez Lino,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/978381.html
E. Baltacha,S. Peng,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978374.html
F.Polasek/I.Zelenay,E.Butorac/J.Rojer,1,2,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978718.html
M.Bachinger/F.Moser,L.Hewitt/P.Luczak,2,0,ATP Double,Grass,http://tennis.wettpoint.com/en/games/978709.html
L.Huber/L.Raymond,U.Radwanska/A.Rodionova,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978858.html
