player_a, player_b, score_a, score_b, game_type, court, match_url
R. Nadal,R. Sweeting,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978185.html
S. Lisicki,A. Sevastova,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978321.html
V.Dolonts/K.Marosi,K.Peschke/K.Srebotnik,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978852.html
L. Kubot,I. Karlovic,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978198.html
J. Chela,A. Bogomolov Jr,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978191.html
S.Cirstea/A.Morita,C.Chuang/S.Hsieh,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978824.html
R. Schuettler,F. Lopez,1,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978199.html
A. Ramos,I. Bozoljac,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/978980.html
K. Anderson,I. Marchenko,3,2,ATP,Grass,http://tennis.wettpoint.com/en/games/978182.html
A. Murray,T. Kamke,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978193.html
G. Dimitrov,C. Stebe,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978158.html
R. Haase,F. Verdasco,3,1,ATP,Grass,http://tennis.wettpoint.com/en/games/978190.html
K. Pervak,P. Parmentier,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/978387.html
I. Benesova,V. Azarenka,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978392.html
R. Marino,R. Vinci,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978394.html
E. Vesnina,V. Zvonareva,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978400.html
A. Kerber,L. Robson,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978318.html
N.Broady/E.Webley-Smith,R.Voracova/G.Voskoboeva,0,2,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978843.html
G. Muller,M. Raonic,1,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978186.html
G. Monfils,G. Zemlja,3,1,ATP,Grass,http://tennis.wettpoint.com/en/games/978197.html
D. Sela,G. Simon,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978188.html
E. Gulbis,D. Tursunov,1,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978174.html
L.Huber/L.Raymond,J.Dokic/B.Jovanovski,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978829.html
M.Koryttseva/T.Poutchek,A.Cornet/A.Rezai,2,0,WTA Double,Grass,http://tennis.wettpoint.com/en/games/978846.html
S. Stakhovsky,I. Ljubicic,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978194.html
V. Hanescu,A. Roddick,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978200.html
S. Dubois,A. Petkovic,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978388.html
D. Hantuchova,M. Erakovic,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978391.html
P. Kvitova,A. Keothavong,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978393.html
D. Garza,V. Pospisil,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979138.html
I. Klec,J. Baker,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979141.html
N. Monroe,J. Mertl,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979142.html
J. Souza,M. Reyes-Varela,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979137.html
