player_a, player_b, score_a, score_b, game_type, court, match_url
K. O`Brien,K. Date Krumm,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978362.html
A. Amanmuradova,V. Williams,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978363.html
E. Vesnina,L. Pous Tio,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978366.html
S. Cirstea,P. Parmentier,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978341.html
Y. Wickmayer,V. Lepchenko,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978356.html
M. Gicquel,M. Raonic,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/979479.html
F. Lopez,M. Berrer,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978149.html
A. Pivovarova,A. Tatishvili,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978357.html
T. Bellucci,R. Schuettler,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978148.html
M. Fish,M. Granollers,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978128.html
P. Kohlschreiber,D. Istomin,1,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978129.html
S. Peer,K. Pervak,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978340.html
G. Muller,T. Haas,3,1,ATP,Grass,http://tennis.wettpoint.com/en/games/978122.html
G. Zemlja,L. Lacko,3,1,ATP,Grass,http://tennis.wettpoint.com/en/games/979110.html
D. Young,A. Bogomolov Jr,1,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978133.html
P. Andujar,R. Sweeting,2,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978121.html
W. Odesnik,A. Ungur,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/978969.html
A. Riske,V. Zvonareva,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978367.html
R. Nadal,M. Russell,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978120.html
P. Starace,S. Wawrinka,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978143.html
G. Monfils,M. Bachinger,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978144.html
M. Fischer,S. Bolelli,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978142.html
R. Gasquet,S. Giraldo,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978140.html
R. Bemelmans,J. Benneteau,2,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978134.html
C. McHale,E. Makarova,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/978339.html
I. Kunitsyn,I. Sijsling,3,0,ATP,Grass,http://tennis.wettpoint.com/en/games/978141.html
P. Cervenak,I. Minar,1,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/978970.html
S. Errani,K. Kanepi,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978347.html
S. Zhang,S. Kuznetsova,1,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978359.html
F. Gil,D. Sela,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978126.html
J. Craybas,A. Dulgheru,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/978358.html
F. Volandri,T. Berdych,0,3,ATP,Grass,http://tennis.wettpoint.com/en/games/978135.html
F. Schiavone,J. Dokic,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/978336.html
M. Niculescu,S. Bammer,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/978361.html
A. Murray,D. Gimeno-Traver,3,1,ATP,Grass,http://tennis.wettpoint.com/en/games/978136.html
I. Klec,M. Sanchez,2,0,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979128.html
J. Baker,J. Vazquez,2,0,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979129.html
M. Gallardo-Valles,V. Pospisil,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979123.html
D. Garza,R. Klaasen,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979122.html
M. Reyes-Varela,L. Diaz-Barriga,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979121.html
J. Souza,G. Ouellette,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/979155.html
