player_a, player_b, score_a, score_b, game_type, court, match_url
B. Knittel,D. Lojda,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/969952.html
E. Schwank,S. Greul,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/969949.html
J. Silva,E. Donskoy,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/969943.html
Y. Schukin,J. Struff,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/969954.html
V. Dolonts,J. Larsson,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/970055.html
A. Glatch,M. Barthel,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/970056.html
V. Crivoi,R. Machado,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/969957.html
L. Kirche,L. Rosol,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/969953.html
M. Fischer,D. Sela,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/970256.html
A. Kudryavtsev,F. Nielsen,0,2,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/970254.html
B. Tomic,C. Ball,2,1,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/970251.html
S. Bolelli,F. Cipolla,2,0,Challenger Tour ATP,Hard,http://tennis.wettpoint.com/en/games/970249.html
V. Troicki,M. Zverev,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/969916.html
P. Petzschner,D. Meffert,2,0,ATP,Grass,http://tennis.wettpoint.com/en/games/970376.html
A. Golubev,D. Gimeno-Traver,1,2,ATP,Grass,http://tennis.wettpoint.com/en/games/969914.html
M. Doi,E. Gallovits-Hall,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/970154.html
N. Broady,C. Garcia,2,1,WTA,Grass,http://tennis.wettpoint.com/en/games/970153.html
Y. Shvedova,J. Zheng,2,0,WTA,Grass,http://tennis.wettpoint.com/en/games/970156.html
S. Zahlavova,C. Dellacqua,0,2,WTA,Grass,http://tennis.wettpoint.com/en/games/970165.html
S. Arvidsson,B. Zahlavova Strycova,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/970057.html
W. Odesnik,A. Gensse,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/969947.html
