player_a, player_b, score_a, score_b, game_type, court, match_url
A. Montanes,R. Gasquet,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/960964.html
L. Rosol,A. Bogomolov Jr,1,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957509.html
F. Volandri,T. De Bakker,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/960982.html
F. Mayer,A. Golubev,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/960970.html
J. Monaco,A. Seppi,2,1,ATP,Clay,http://tennis.wettpoint.com/en/games/960967.html
V. Azarenka,P. Kvitova,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/957319.html
P. Kohlschreiber,M. Youzhny,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/960956.html
F. Verdasco,M. Raonic,2,0,ATP,Clay,http://tennis.wettpoint.com/en/games/960978.html
R. Nadal,N. Djokovic,0,2,ATP,Clay,http://tennis.wettpoint.com/en/games/957437.html
W. Odesnik,D. Young,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/957545.html
