player_a, player_b, score_a, score_b, game_type, court, match_url
B. Tomic,M. Matosevic,2,0,Challenger Tour ATP,Grass,http://tennis.wettpoint.com/en/games/968651.html
D. Gremelmayr,R. Jouan,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/968615.html
N. Ciric,J. Janowicz,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/968613.html
S. Vagnozzi,A. Molteni,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/968579.html
S. Greul,J. Struff,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/968614.html
A. Ungur,R. Machado,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/968578.html
M. Ebden,G. Muller,1,2,Challenger Tour ATP,Grass,http://tennis.wettpoint.com/en/games/968650.html
D. Tursunov,M. Bachinger,1,2,Challenger Tour ATP,Grass,http://tennis.wettpoint.com/en/games/968649.html
Y. Schukin,R. Stepanek,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/968508.html
B. Kavcic,P. Lorenzi,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/968576.html
T. Kamke,J. Sousa,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/968612.html
R. Nadal,A. Murray,3,0,ATP,Clay,http://tennis.wettpoint.com/en/games/965053.html
D. Munoz-De La Nava,F. Cipolla,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/968509.html
S.Mirza/E.Vesnina,A.Hlavackova/L.Hradecka,0,2,WTA Double,Clay,http://tennis.wettpoint.com/en/games/965649.html
S. Bohli,T. Ito,1,2,Challenger Tour ATP,Grass,http://tennis.wettpoint.com/en/games/968648.html
K. Mesaros,G. Zemlja,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/968577.html
R. Federer,N. Djokovic,3,1,ATP,Clay,http://tennis.wettpoint.com/en/games/965054.html
